PetID,image_pixels_available,image_pixels_count,image_width_mean,image_width_max,image_height_mean,image_height_max,image_aspect_ratio_mean,image_aspect_ratio_max,image_resolution_pixels_mean,image_resolution_pixels_max,image_brightness_mean,image_brightness_max,image_contrast_mean,image_contrast_max,image_colorfulness_mean,image_colorfulness_max,image_edge_variance_mean,image_edge_variance_max,image_aspect_ratio_sd
6f358dea9,1,5,290.8,400,225.0,225,1.2924444444444445,1.7777777777777777,65430.0,90000,103.58032,143.13174,54.893227,74.49637,16.10791314572891,22.067675600164034,4872.9834,7637.672,0.5944095109153845
6f36088f5,1,1,400.0,400,300.0,300,1.3333333333333333,1.3333333333333333,120000.0,120000,113.16272,113.16272,65.191414,65.191414,22.150261299864727,22.150261299864727,2020.8009,2020.8009,0.0
6f3e4618d,1,7,366.14285714285717,640,428.57142857142856,480,0.9099206349206349,1.7777777777777777,150325.7142857143,230400,130.09482,168.87885,65.065445,79.6707,13.372255227634673,17.340348059918135,2592.7556,3351.8882,0.5488812518403403
6f3e5cbd8,1,3,546.6666666666666,640,480.0,480,1.1388888888888888,1.3333333333333333,262400.0,307200,141.24924,159.99664,44.85023,68.51623,30.98043265584572,36.273319476238434,2334.1292,2996.793,0.2749859704614351
6f3e70321,1,3,360.0,360,480.0,480,0.75,0.75,172800.0,172800,117.014305,142.54797,51.20805,69.14239,18.005043528854475,33.6478600841911,2570.9116,4434.8203,0.0
6f3f2899c,1,1,360.0,360,480.0,480,0.75,0.75,172800.0,172800,131.26323,131.26323,46.443336,46.443336,27.03009140670388,27.03009140670388,5610.529,5610.529,0.0
6f43738b5,1,3,360.0,360,480.0,480,0.75,0.75,172800.0,172800,123.74326,134.17332,70.820526,74.42247,18.916873213337393,21.609003033298244,3274.4675,4567.8286,0.0
6f46311db,1,9,475.55555555555554,640,476.22222222222223,640,1.0615408225905465,1.7679558011049723,225848.88888888888,409600,122.15861,139.4681,57.77474,70.7543,23.117033944320987,45.81879062942929,6611.1816,9099.8955,0.5271314280293388
6f512ee65,1,3,366.6666666666667,400,321.6666666666667,400,1.1975890985324948,1.509433962264151,115333.33333333333,120000,93.530304,103.53043,38.82303,61.54922,40.95283264905044,61.29934157016465,2513.994,5257.1074,0.324555962017139
6f551693a,1,6,388.8333333333333,400,305.5,333,1.2777777777777777,1.3333333333333333,118481.5,120000,102.20632,116.907135,49.89745,56.52755,32.88391776380087,51.12030279874651,2653.1401,3997.4238,0.12422599874998828
6f5eab89b,1,1,360.0,360,480.0,480,0.75,0.75,172800.0,172800,106.97421,106.97421,70.894615,70.894615,26.260363392978793,26.260363392978793,4729.647,4729.647,0.0
6f665c704,1,26,339.96153846153845,400,357.7307692307692,400,0.9971236675309707,1.4981273408239701,119076.92307692308,160000,128.87437,165.36452,49.174557,65.26318,24.960291840415916,57.88008249688933,3507.9763,8712.944,0.3131400500947296
6f72c46b5,1,2,500.0,640,480.0,480,1.0416666666666665,1.3333333333333333,240000.0,307200,117.56423,134.53163,64.546616,65.01978,27.52567934805117,32.109788682065165,3767.4126,3936.6667,0.29166666666666663
6f77b4edf,1,3,360.0,360,480.0,480,0.75,0.75,172800.0,172800,119.19043,134.69853,61.04123,64.60912,46.724824934915965,89.98167763669781,3060.4492,4957.938,0.0
6f7b3566f,1,2,300.0,300,400.0,400,0.75,0.75,120000.0,120000,103.03337,105.88098,55.719376,59.348507,27.883169253245065,38.87888569982612,4572.2466,5715.6016,0.0
6f7d23e2d,1,7,400.0,400,300.0,300,1.3333333333333333,1.3333333333333333,120000.0,120000,138.25348,157.16942,58.75533,72.47063,27.55917200951339,35.99812600544376,3617.4158,4517.422,0.0
6f85ce1a9,1,3,262.3333333333333,314,440.0,480,0.5935185185185186,0.6541666666666667,117800.0,150720,114.09608,132.01056,47.09335,59.547436,34.98906829526359,52.11741784101814,2073.8293,2669.447,0.042888465103772096
6f863a03a,1,1,270.0,270,480.0,480,0.5625,0.5625,129600.0,129600,155.49683,155.49683,53.294113,53.294113,35.37369067572539,35.37369067572539,2694.7727,2694.7727,0.0
6f8ae496e,1,3,640.0,640,480.0,480,1.3333333333333333,1.3333333333333333,307200.0,307200,128.49385,147.13367,70.37211,80.43407,21.038963240445778,36.25862874453624,1960.3461,2345.4954,0.0
6f93a41c5,1,4,400.0,400,300.0,300,1.3333333333333333,1.3333333333333333,120000.0,120000,126.29459,143.30484,52.000347,64.70604,39.350039529972236,49.84738122365905,2631.995,3401.3516,0.0
6f94c942b,1,2,350.0,400,350.0,400,1.0416666666666665,1.3333333333333333,120000.0,120000,92.8612,95.575874,49.70996,58.375885,28.04786716113462,28.565818099493,1004.49084,1018.4251,0.29166666666666663
6fa5384b8,1,4,640.0,640,480.0,480,1.3333333333333333,1.3333333333333333,307200.0,307200,103.3871,120.15743,54.812874,62.99812,43.33234574813751,49.569181978920774,2520.2275,2814.6511,0.0
6fbfd7f45,1,5,400.0,400,267.0,267,1.4981273408239701,1.4981273408239701,106800.0,106800,92.08598,101.070946,49.068317,51.128147,35.54489357766933,42.62628979441308,3592.9448,4627.895,0.0
6fc17b073,1,6,500.0,640,480.0,480,1.0416666666666665,1.3333333333333333,240000.0,307200,114.03052,145.94086,47.9682,62.737976,26.524013391161034,44.45484747254802,2611.7073,4553.486,0.29166666666666663
6fc1c066e,1,5,320.2,400,346.8,400,0.999750936329588,1.4981273408239701,106800.0,106800,120.1713,164.65388,59.829018,74.328094,18.390775770597806,32.532984972433496,3608.1082,4342.473,0.40692263028471637
6fc2970d6,1,4,347.75,400,357.25,400,1.0063417672797992,1.3289036544850499,122018.0,130872,95.7082,111.21981,71.7547,78.40998,20.95866901012145,24.494415407191013,4719.0015,6051.0415,0.27380337459560783
6fcee4bee,1,16,361.875,480,465.0,480,0.7864583333333333,1.3333333333333333,168075.0,172800,125.71834,171.08124,54.16226,69.32826,31.10810829240063,42.198955751538605,2257.1567,3628.4368,0.1412025178304787
6fd65f90a,1,2,270.0,270,480.0,480,0.5625,0.5625,129600.0,129600,125.64244,146.87363,56.320286,57.48543,29.583687498562128,29.716776705940216,4580.567,6524.385,0.0
6fdb43f0b,1,2,400.0,400,268.0,268,1.492537313432836,1.492537313432836,107200.0,107200,128.15538,136.08788,68.64482,75.05985,40.3761449662984,52.33562766875274,4566.7485,4759.006,0.0
6fe7448a5,1,1,207.0,207,480.0,480,0.43125,0.43125,99360.0,99360,128.74562,128.74562,46.058346,46.058346,29.116316248592227,29.116316248592227,4132.391,4132.391,0.0
6fea8ac52,1,1,400.0,400,269.0,269,1.486988847583643,1.486988847583643,107600.0,107600,131.24847,131.24847,64.51468,64.51468,27.133980664836294,27.133980664836294,4280.6963,4280.6963,0.0
6fecc5cf7,1,13,489.2307692307692,640,480.0,480,1.0192307692307692,1.3333333333333333,234830.76923076922,307200,120.23268,134.76299,82.37109,95.75558,38.469600126941074,95.72069957773975,3860.7979,5096.514,0.29080246723625014
6fef6e555,1,4,225.0,225,400.0,400,0.5625,0.5625,90000.0,90000,129.79642,141.48969,63.537437,79.59559,23.782429689016904,24.176082193484415,2469.3967,3227.9768,0.0
6ff2ae40f,1,3,400.0,400,300.0,300,1.3333333333333333,1.3333333333333333,120000.0,120000,102.92269,129.28348,51.876766,59.232464,23.805214214221422,26.19642894274572,1408.9435,2328.5974,0.0
6ff9b83f0,1,1,235.0,235,479.0,479,0.4906054279749478,0.4906054279749478,112565.0,112565,97.08511,97.08511,53.394875,53.394875,27.849285485144954,27.849285485144954,3217.1433,3217.1433,0.0
7000a4f76,1,1,239.0,239,400.0,400,0.5975,0.5975,95600.0,95600,106.90776,106.90776,46.0988,46.0988,28.98503079633342,28.98503079633342,1840.8168,1840.8168,0.0
700a93465,1,1,400.0,400,300.0,300,1.3333333333333333,1.3333333333333333,120000.0,120000,112.07691,112.07691,30.515951,30.515951,11.971013585348524,11.971013585348524,1380.1459,1380.1459,0.0
700de2c49,1,4,640.0,640,360.0,360,1.7777777777777777,1.7777777777777777,230400.0,230400,104.81885,139.19022,58.483376,69.17027,25.904780297776586,35.89059723349733,1689.0896,2045.0345,0.0
70112a1b9,1,2,500.0,640,453.5,480,1.1244145199063231,1.4988290398126465,223040.0,273280,87.62027,105.283264,64.29384,69.35589,29.103151640085358,35.12659494485787,2903.9326,3877.0464,0.37441451990632324
7013035d9,1,2,345.0,352,480.0,480,0.71875,0.7333333333333333,165600.0,168960,110.53991,118.98222,52.952934,54.866302,106.67416853930426,109.87066234601497,2492.6694,2699.287,0.014583333333333282
701c5afba,1,1,300.0,300,400.0,400,0.75,0.75,120000.0,120000,131.86766,131.86766,53.61504,53.61504,39.95800953272443,39.95800953272443,2866.2412,2866.2412,0.0
701c7e67e,1,1,640.0,640,640.0,640,1.0,1.0,409600.0,409600,115.321915,115.321915,59.039623,59.039623,15.638005627225072,15.638005627225072,4856.4873,4856.4873,0.0
7023f6b45,1,5,295.2,399,329.8,399,1.046044314325637,1.7654867256637168,90174.0,90174,102.66704,112.97366,50.124783,61.947704,29.480116545611544,39.430541027188184,3185.3682,4529.216,0.5874222690319407
7026f3191,1,1,640.0,640,640.0,640,1.0,1.0,409600.0,409600,76.796715,76.796715,50.93254,50.93254,40.778901238812225,40.778901238812225,2331.9065,2331.9065,0.0
7028931ed,1,2,349.5,400,350.0,400,1.0404166666666668,1.3333333333333333,119800.0,120000,147.40103,163.61464,57.957726,72.389244,26.916709168715663,27.438227211341065,5270.3223,8775.342,0.2929166666666666
7028ea673,1,4,570.0,640,480.0,480,1.1875,1.3333333333333333,273600.0,307200,99.98703,134.3126,61.955338,77.51808,30.518294082117606,37.19419050246074,2201.3977,2841.554,0.25259074277046123
702bee848,1,5,360.0,360,480.0,480,0.75,0.75,172800.0,172800,160.36069,162.05873,60.031586,63.762806,14.35939512124446,15.404804091241113,2003.54,2096.3713,0.0
703105908,1,5,320.0,400,380.0,400,0.8666666666666666,1.3333333333333333,120000.0,120000,95.96839,121.53149,36.803505,42.614174,11.716627259417411,15.931221899061374,880.07166,1151.9567,0.2333333333333333
703374c74,1,3,640.0,640,421.3333333333333,480,1.5401816911250872,1.7777777777777777,269653.3333333333,307200,130.24364,165.88756,59.05612,66.572334,23.17425207507085,30.996895932284144,2952.8398,3185.2432,0.182741681382878
70337537c,1,5,328.6,400,377.6,400,0.886757819103973,1.183431952662722,122480.0,140000,100.79449,120.56,53.83842,61.407528,18.27575212101734,21.10647304186718,2154.2761,3813.2227,0.2290055618767905
703c9a23b,1,5,400.0,400,300.0,300,1.3333333333333333,1.3333333333333333,120000.0,120000,107.61509,111.78655,42.29505,63.684143,27.920456017995626,42.02685817362937,1696.4739,2649.1975,0.0
703f1a4c4,1,1,360.0,360,480.0,480,0.75,0.75,172800.0,172800,167.9395,167.9395,82.44187,82.44187,23.69096270664723,23.69096270664723,3869.4915,3869.4915,0.0
703f38466,1,1,270.0,270,480.0,480,0.5625,0.5625,129600.0,129600,111.74961,111.74961,58.19837,58.19837,31.156045324181125,31.156045324181125,3222.0637,3222.0637,0.0
704502836,1,1,270.0,270,480.0,480,0.5625,0.5625,129600.0,129600,103.16568,103.16568,52.41767,52.41767,49.28745063101795,49.28745063101795,4141.7637,4141.7637,0.0
704737525,1,2,380.5,400,306.5,313,1.2433439829605963,1.3333333333333333,116496.5,120000,108.07449,119.941154,47.058254,60.076916,33.554238635079514,34.5266989362264,1287.0747,1288.089,0.08998935037273692
70503cc75,1,14,336.85714285714283,399,287.14285714285717,399,1.3413963480128896,1.7733333333333334,89775.0,89775,63.74143,95.63172,40.754364,58.764843,13.074268776278036,19.513260351923325,1150.8898,2212.3538,0.579504276703705
705117847,1,5,416.0,640,480.0,480,0.8666666666666666,1.3333333333333333,199680.0,307200,111.62457,149.15602,60.1516,62.14815,24.572631187495872,32.91497911560891,4269.757,5199.571,0.2333333333333333
705a6dffe,1,3,300.0,360,479.6666666666667,480,0.6253914405010438,0.75,143910.0,172800,109.17237,160.46582,67.454796,86.309456,22.90219042119244,25.75571799138585,3544.886,5227.696,0.08811286165311641
705ce0ebd,1,3,366.3333333333333,400,334.3333333333333,400,1.1333883388338835,1.3333333333333333,120299.0,120897,126.6511,177.10143,73.427155,87.8213,62.18751548097487,72.00896147708401,5141.317,5848.555,0.2711801859525576
705d4f296,1,2,360.0,360,480.0,480,0.75,0.75,172800.0,172800,172.3094,180.21849,47.649117,47.672318,5.98740778423467,6.7411849389672,1683.9165,1796.4858,0.0
706a9cd5c,1,1,298.0,298,400.0,400,0.745,0.745,119200.0,119200,97.24061,97.24061,79.76306,79.76306,42.845267324586985,42.845267324586985,2969.2283,2969.2283,0.0
706c85343,1,3,400.0,400,300.0,300,1.3333333333333333,1.3333333333333333,120000.0,120000,136.9927,140.65643,36.210667,41.453938,24.67637625136817,37.013712295215555,2367.0576,2440.3706,0.0
706d1c836,1,1,400.0,400,300.0,300,1.3333333333333333,1.3333333333333333,120000.0,120000,114.353,114.353,44.7738,44.7738,39.98515098805264,39.98515098805264,1632.5465,1632.5465,0.0
7075c1306,1,5,340.0,400,360.0,400,0.9833333333333332,1.3333333333333333,120000.0,120000,93.7866,99.35416,36.79062,42.12562,20.224361089273277,30.059748546931488,1044.9689,1126.3278,0.28577380332470403
707b0c535,1,5,319.4,400,380.0,400,0.8651666666666668,1.3333333333333333,119760.0,120000,96.355125,133.92482,53.12429,64.53096,39.84339073042107,47.6418370161616,1698.0992,2169.322,0.23410135506751006
708189e17,1,13,267.0,267,400.0,400,0.6675000000000002,0.6675,106800.0,106800,129.65051,179.0156,64.223755,86.0297,19.097658567431058,22.75855382873039,3178.6455,5489.26,2.220446049250313e-16
708ce5f42,1,1,400.0,400,228.0,228,1.7543859649122806,1.7543859649122806,91200.0,91200,147.12064,147.12064,47.28302,47.28302,30.611877786772467,30.611877786772467,3761.7405,3761.7405,0.0
708d4eb55,1,9,274.1111111111111,299,388.77777777777777,400,0.7062021553325901,0.7475,107141.88888888889,119600,117.383575,156.58882,61.591267,69.99287,29.026185262559224,47.780898079376996,2305.4436,3177.6697,0.07681378395946574
70900313d,1,11,355.8181818181818,400,340.90909090909093,400,1.096245451183548,1.509433962264151,118690.90909090909,142800,91.40347,146.09398,54.115566,91.71395,52.03661750828032,73.24122996087559,1777.2345,2580.9724,0.32380905589841297
70943f766,1,1,400.0,400,300.0,300,1.3333333333333333,1.3333333333333333,120000.0,120000,81.870964,81.870964,62.957264,62.957264,8.48850963720378,8.48850963720378,948.8216,948.8216,0.0
70a33ed88,1,3,366.6666666666667,400,333.3333333333333,400,1.1388888888888886,1.3333333333333333,120000.0,120000,109.542854,123.94985,45.709686,48.033085,30.314748292427748,36.66367365648649,809.6435,1364.7012,0.27498597046143514
70a534945,1,2,500.0,640,480.0,480,1.0416666666666665,1.3333333333333333,240000.0,307200,119.24301,142.99455,45.016594,47.612057,36.63020482414527,42.28374743090595,1544.0188,2134.1829,0.29166666666666663
70a7a71fe,1,13,358.7692307692308,400,307.2307692307692,400,1.2456795835743206,1.5037593984962405,106400.0,106400,153.41017,174.75473,44.71854,60.976875,36.93630839317532,53.14332185505916,2254.4854,6293.34,0.3871197223828802
70a90deaf,1,6,299.8333333333333,300,400.0,400,0.7495833333333334,0.75,119933.33333333333,120000,120.415245,150.84947,54.82355,61.50251,25.958144970236727,32.958951311380886,3418.5808,6162.834,0.0009316949906248925
70aa95825,1,3,322.3333333333333,400,317.3333333333333,400,1.3496929824561406,2.6315789473684212,95866.66666666667,120000,114.2819,133.36798,53.81595,64.21607,45.024208095436336,51.7649292246654,2790.5283,3038.423,0.9070557802690773
70aeba909,1,1,360.0,360,480.0,480,0.75,0.75,172800.0,172800,111.30639,111.30639,63.895832,63.895832,56.33734237954782,56.33734237954782,2971.3613,2971.3613,0.0
70b3d1f9c,1,1,640.0,640,480.0,480,1.3333333333333333,1.3333333333333333,307200.0,307200,62.90048,62.90048,32.34049,32.34049,71.54810852487373,71.54810852487373,1290.0956,1290.0956,0.0
70b7cb06d,1,1,400.0,400,250.0,250,1.6,1.6,100000.0,100000,104.13719,104.13719,67.10366,67.10366,35.25790649356444,35.25790649356444,5938.6147,5938.6147,0.0
70be9c861,1,6,383.3333333333333,400,316.6666666666667,400,1.236111111111111,1.3333333333333333,120000.0,120000,125.04005,130.04005,51.558323,58.08188,18.550823533263785,26.379778716752366,3518.4802,4044.0117,0.21739549781247955
70c1e9c61,1,3,400.0,400,300.0,300,1.3333333333333333,1.3333333333333333,120000.0,120000,105.72195,113.0095,50.392384,59.039326,23.080355204840426,32.8499169336228,1457.9014,2150.4001,0.0
70c30b53f,1,4,400.0,400,300.0,300,1.3333333333333333,1.3333333333333333,120000.0,120000,135.4036,159.99266,46.435646,55.79087,24.88378709182432,26.874727473146805,7933.008,9202.034,0.0
70c811b9d,1,5,340.2,400,360.0,400,0.9838333333333333,1.3333333333333333,120080.0,120800,104.68941,128.27419,75.88964,84.24543,44.63804714609644,124.39726567114457,3300.692,4615.819,0.2853757756596262
70c88aab8,1,3,400.0,400,287.3333333333333,346,1.4199429208860301,1.6,114933.33333333333,138400,120.069855,125.84223,35.997944,44.689316,38.67266538986426,40.49808983425592,4010.3625,5066.691,0.1906786193190928
70edbb1e3,1,6,333.3333333333333,400,366.6666666666667,400,0.9444444444444443,1.3333333333333333,120000.0,120000,71.5429,127.45229,43.99031,53.60064,26.855886280649315,38.78426019525655,1386.9248,2592.8662,0.27498597046143514
70f6637c1,1,5,365.0,400,260.0,400,1.534722222222222,1.7777777777777777,90000.0,90000,99.82859,150.21928,48.811382,63.49415,20.567454771611196,29.542734985833466,1693.2327,2536.196,0.48611111111111105
70f92bae8,1,6,359.0,360,479.3333333333333,480,0.7489539748953975,0.75,172082.0,172800,116.23592,134.37224,55.76771,71.42072,36.911272004501654,44.62330645140839,4064.5388,6607.0093,0.00147930288951159
70fb603fd,1,2,399.0,399,225.0,225,1.7733333333333334,1.7733333333333334,89775.0,89775,95.73673,138.4489,34.935165,41.67361,24.03102337993208,29.795895204677173,3882.354,4219.177,0.0
70ffcfbcb,1,3,400.0,400,300.0,300,1.3333333333333333,1.3333333333333333,120000.0,120000,95.51731,114.24891,32.5806,39.96489,16.468730459716713,19.835380904881806,737.3039,1054.9003,0.0
710126170,1,3,286.6666666666667,323,399.6666666666667,400,0.7171512113617377,0.8075,114589.33333333333,129200,147.28311,166.34383,66.05898,69.63559,45.754187291362285,47.17551814618555,3448.7092,3866.2021,0.09769552824648214
710dc1661,1,5,421.4,640,479.6,480,0.8787882741823243,1.336116910229645,202071.6,306560,130.32932,138.127,54.91451,71.54812,33.321763612729,48.37324394980911,2879.9478,4352.8833,0.2304943537025796
7112952b7,1,4,396.5,480,520.0,640,0.7635416666666667,0.8416666666666667,209520.0,307200,94.40787,102.24923,56.18049,64.1548,47.068900244431575,66.1719244227583,3437.3188,6784.811,0.04763276402155698
7115607a0,1,2,400.0,400,300.0,300,1.3333333333333333,1.3333333333333333,120000.0,120000,95.457275,110.23519,51.509644,62.244,27.669345066842656,37.53800768526017,1570.2472,1757.111,0.0
7117385a0,1,1,284.0,284,400.0,400,0.71,0.71,113600.0,113600,66.678665,66.678665,58.753452,58.753452,29.31643713328678,29.31643713328678,1789.5436,1789.5436,0.0
7117c4553,1,2,400.0,400,300.0,300,1.3333333333333333,1.3333333333333333,120000.0,120000,129.55981,138.95096,32.88523,33.545822,12.734502186066457,14.497367126469978,1354.1466,1551.0973,0.0
711bebb99,1,1,360.0,360,480.0,480,0.75,0.75,172800.0,172800,147.68748,147.68748,40.5017,40.5017,26.525928777599756,26.525928777599756,2718.3484,2718.3484,0.0
7125e101b,1,1,270.0,270,480.0,480,0.5625,0.5625,129600.0,129600,116.541855,116.541855,44.26261,44.26261,26.965738560724816,26.965738560724816,2444.7644,2444.7644,0.0
71297d780,1,1,374.0,374,480.0,480,0.7791666666666667,0.7791666666666667,179520.0,179520,166.67856,166.67856,36.1913,36.1913,15.593097653712498,15.593097653712498,3398.3774,3398.3774,0.0
7131cab79,1,10,310.0,400,390.0,400,0.8083333333333332,1.3333333333333333,120000.0,120000,131.6622,152.4401,74.55104,84.89092,35.3533326550798,46.5111708862474,4196.948,5351.471,0.17499999999999996
7133307db,1,4,430.0,640,480.0,480,0.8958333333333333,1.3333333333333333,206400.0,307200,145.96844,157.96962,49.67252,57.672253,38.603731589483374,52.711524414059035,2879.6619,3269.03,0.25259074277046123
7133c0c97,1,4,430.25,640,480.0,480,0.8963541666666666,1.3333333333333333,206520.0,307200,108.187546,130.40111,68.605804,76.87218,20.523572981407156,28.74954077671996,4312.0366,6026.0005,0.2522914731281944
71390d670,1,1,300.0,300,400.0,400,0.75,0.75,120000.0,120000,130.00551,130.00551,93.83818,93.83818,30.449436302235632,30.449436302235632,5369.477,5369.477,0.0
71419d422,1,2,500.0,640,480.0,480,1.0416666666666665,1.3333333333333333,240000.0,307200,131.17035,137.88628,58.26393,65.59005,30.65303356415997,32.6252211051803,3639.1099,4384.403,0.29166666666666663
714b4fa64,1,1,393.0,393,480.0,480,0.81875,0.81875,188640.0,188640,91.884224,91.884224,69.64034,69.64034,17.980128336543622,17.980128336543622,2092.986,2092.986,0.0
714e287c7,1,3,366.6666666666667,400,333.3333333333333,400,1.1388888888888888,1.3333333333333333,120000.0,120000,128.05629,137.08644,53.89049,63.28673,24.59099336134622,28.477858575135908,2130.0183,2259.0596,0.2749859704614351
71510cf8b,1,10,340.0,400,360.0,400,0.9833333333333334,1.3333333333333333,120000.0,120000,106.49902,135.62718,58.712116,75.57086,24.026827565083476,31.13082808323867,3154.31,4105.575,0.2857738033247041
716167b76,1,18,352.94444444444446,400,350.05555555555554,400,1.0611332720477142,1.7241379310344827,121200.0,147600,113.59924,141.41574,64.83857,81.64164,22.385080785632404,39.09035417320549,3539.6182,5576.686,0.3224213337055877
71655dcec,1,6,400.0,400,300.0,300,1.3333333333333333,1.3333333333333333,120000.0,120000,77.036934,117.5039,56.27895,75.406,42.24053890159436,61.692694482189026,2054.7693,3200.837,0.0
7169c3e3a,1,2,400.0,400,267.0,267,1.4981273408239701,1.4981273408239701,106800.0,106800,100.24058,112.93021,59.309067,65.91315,27.646186384621938,29.611568728537396,3257.2861,3781.0361,0.0
717b573f8,1,3,341.0,399,283.0,399,1.3701921470342524,1.7733333333333334,89775.0,89775,117.36661,125.72998,55.545288,62.55534,36.72988629590799,46.292334377659074,2073.569,2582.1367,0.570127733215339
7188b5e8c,1,1,300.0,300,400.0,400,0.75,0.75,120000.0,120000,106.87341,106.87341,43.63675,43.63675,37.26881678354855,37.26881678354855,1611.4844,1611.4844,0.0
718a5d950,1,2,302.5,352,283.5,303,1.0841584158415842,1.3333333333333333,84793.5,92928,94.45032,107.680855,71.01463,71.10943,46.876088812613425,62.95744488860235,4130.783,4375.609,0.24917491749174914
718b14a08,1,2,640.0,640,480.0,480,1.3333333333333333,1.3333333333333333,307200.0,307200,95.93704,105.38992,70.70062,73.391464,31.174841477208155,32.1892201760879,3538.8037,3969.7227,0.0
718c4b524,1,10,240.0,400,382.5,400,0.6777777777777778,1.7777777777777777,89000.0,90000,98.30048,127.72393,54.36558,82.36066,31.225109862571088,48.53351946575971,2426.4724,4099.07,0.3671398461985115
7193a5332,1,2,400.0,400,300.0,300,1.3333333333333333,1.3333333333333333,120000.0,120000,164.51845,167.76964,69.964005,70.530624,18.634707071871453,18.94084074132304,3330.3047,3456.137,0.0
7196383a7,1,6,333.3333333333333,400,383.3333333333333,400,0.8888888888888888,1.3333333333333333,126666.66666666667,160000,129.9912,133.99796,64.746346,72.90362,39.34142983752677,56.987020887579675,4164.2935,7121.2666,0.2187224409447725
719917454,1,4,640.0,640,427.0,427,1.4988290398126465,1.4988290398126465,273280.0,273280,205.98227,214.78299,56.687195,66.20273,45.46184369618979,54.19589269259123,3187.6313,3378.475,0.0
7199d2d4c,1,15,380.0,400,320.0,400,1.2166666666666666,1.3333333333333333,120000.0,120000,138.77441,161.36792,42.412354,67.15199,24.67177949321079,36.535830005073926,1724.7943,2282.506,0.2333333333333333
71a614388,1,1,640.0,640,640.0,640,1.0,1.0,409600.0,409600,99.6642,99.6642,52.72112,52.72112,40.734652957322744,40.734652957322744,673.29517,673.29517,0.0
71a92867d,1,6,400.0,400,265.8333333333333,275,1.505619090582966,1.5810276679841897,106333.33333333333,110000,130.35106,190.0222,69.920616,93.90751,39.27786982369809,80.20145539750995,3593.2205,4972.777,0.0375650707479262
71ad8e81d,1,3,400.0,400,225.0,225,1.7777777777777777,1.7777777777777777,90000.0,90000,116.04016,125.61075,57.137318,61.73896,27.89925611706863,30.197679067269434,5691.693,5908.052,0.0
71aed274c,1,2,300.0,300,400.0,400,0.75,0.75,120000.0,120000,141.72275,146.16913,46.39558,57.423767,22.65050931492835,27.448383553085744,1961.5885,2305.7683,0.0
71b0f7f97,1,3,360.0,360,480.0,480,0.75,0.75,172800.0,172800,111.54126,114.71926,60.18196,73.3676,31.957230173734985,35.74884841715051,2413.8914,2497.0063,0.0
71be09737,1,4,400.0,400,267.0,267,1.4981273408239701,1.4981273408239701,106800.0,106800,94.51758,116.86971,43.052773,50.138447,25.19487310141795,33.147829871261806,1938.9015,2541.7085,0.0
71c3a53f0,1,3,400.0,400,299.3333333333333,300,1.3363062058714232,1.3377926421404682,119733.33333333333,120000,124.22297,132.62184,56.01573,63.069405,66.14658276838958,79.89724883132578,2191.871,2661.006,0.0021021383312866855
71c3f9254,1,4,392.25,400,365.0,400,1.0861894856536345,1.2779552715654952,142900.0,154400,114.11601,126.118256,61.05017,65.71504,43.240754868496914,48.93857145516185,1687.4722,1929.9788,0.1289743443080297
71cb2e2d0,1,3,640.0,640,442.3333333333333,473,1.4502412062457812,1.4988290398126465,283093.3333333333,302720,155.21301,172.62129,70.82314,81.75707,31.7870383784667,61.83999814809353,3167.7043,3527.609,0.06871357319658755
71cc0a02e,1,3,400.0,400,300.0,300,1.3333333333333333,1.3333333333333333,120000.0,120000,122.06424,130.90955,73.400276,79.25137,13.358355942290792,17.181164352114045,2586.3892,3670.0999,0.0
71cdaadb1,1,2,360.0,360,480.0,480,0.75,0.75,172800.0,172800,164.71304,170.90215,60.51711,62.75481,11.399480694149279,11.540552761404898,2639.2869,2754.0364,0.0
71d36d5c4,1,11,595.3636363636364,640,447.54545454545456,498,1.3453667800374793,1.6976127320954908,265007.8181818182,318720,154.42697,180.32214,54.067715,66.30774,33.19002588335393,112.68515152304555,2912.964,4249.207,0.27504560010012735
71d3ecea7,1,4,407.5,640,480.0,480,0.8489583333333333,1.3333333333333333,195600.0,307200,115.425766,145.27826,68.57527,74.59466,25.711953389654344,38.724093904818815,3976.3506,4378.4937,0.2899409512440996
71d834666,1,10,387.4,400,320.0,400,1.2351666666666667,1.3333333333333333,122960.0,142800,101.332565,138.19827,52.81325,77.55737,32.78606387927073,76.89868427538063,2037.835,3282.9993,0.19760257533184575
71deb8267,1,2,327.0,327,245.0,245,1.3346938775510204,1.3346938775510204,80115.0,80115,111.25608,118.58886,37.3433,42.270325,47.013082689403745,58.53439046919418,1109.6532,1611.4196,0.0
71e5aca0a,1,1,203.0,203,360.0,360,0.5638888888888889,0.5638888888888889,73080.0,73080,137.2199,137.2199,31.884693,31.884693,22.064288126496827,22.064288126496827,3678.312,3678.312,0.0
71e96f977,1,3,203.0,203,360.0,360,0.5638888888888889,0.5638888888888889,73080.0,73080,129.51482,140.24179,56.940807,65.70484,37.27992104314365,45.97647215139109,3731.494,4546.1655,0.0
71eac2c5e,1,5,339.4,400,359.6,400,0.9836170568561873,1.3377926421404682,119600.0,119600,128.88664,155.53452,62.90669,81.44278,42.77529279781736,54.63594969385022,1980.1361,2717.6702,0.2891831544326916
