PetID,image_embedding_available,image_embedding_count
e65a26822,1,3
88bc9864c,1,3
160dcaec8,1,3
7b3332622,1,3
8e1858e7f,1,2
590a78f0d,1,3
80af6d9df,1,3
7abe9a0a1,1,2
a24bb77d1,1,3
ffe7f0b70,1,3
8ea9bb5d9,1,2
79d1b0215,1,3
35df10380,1,1
c444c2936,1,3
746fb982c,1,3
6eb34434d,1,2
675bb16b8,1,1
70c811b9d,1,3
0f9697729,1,3
79420447a,1,3
6f36088f5,1,1
aa328a5ba,1,3
79318b69e,1,3
25079d00a,1,1
7b5bee232,1,3
b5c41169c,1,3
8079e3a1c,1,3
ff5158511,1,3
f4cff3785,1,1
0e23c4abd,1,2
c4a2fd15a,1,2
b00e4262e,1,3
c7fa60cfb,1,3
0abff77fe,1,3
f096fcbc6,1,2
18b2da498,1,2
e15353d1b,1,3
78fd8ce0d,1,2
cc7d90ef4,1,3
6a72cfda7,1,3
3c79a5547,1,1
f584e226b,1,2
092a37bcf,1,3
9f2948e8e,1,1
16f74099a,1,3
9c70eee7b,1,1
dde9d290a,1,3
623138a05,1,3
a5965cea5,1,3
b077aa9ee,1,1
d90bd59c3,1,2
f2472c8dd,1,2
2a64c0560,1,3
9c996aee9,1,1
4ba068d30,1,2
ff498c903,1,3
84b36d951,1,3
53cd20574,1,3
7f3895a04,1,3
452a50855,1,2
b859b9fa0,1,3
9942bce62,1,3
cab545282,1,1
d768c4324,1,3
620796ee7,1,3
81c442177,1,2
776354931,1,2
b46b4419a,1,2
4068b452d,1,3
107c49414,1,3
42137817c,0,0
fe4bb01a6,1,3
97f683e04,1,3
36b7411f9,1,3
6b7be833c,1,3
322244807,1,1
26365df53,1,3
d5052e2a9,1,1
e69df38b4,1,3
5adb9d9b3,1,1
ecc77653a,1,2
307b61689,1,3
188f8b07e,1,3
752eb9714,1,3
3d97fa45c,1,1
1d1451061,1,1
47a5a9516,1,1
6be53d844,1,3
650f2854b,1,3
2ba019cb8,1,2
6ae4fc251,1,3
a18843d35,1,1
2ba9dfe93,1,1
afa46c13d,1,1
4ea111bbe,1,3
976336c52,0,0
bad8f7276,1,3
11a337bfa,1,3
2aac4b61a,1,3
0d7c5b6f6,1,3
958a86135,1,3
e9dec895b,1,1
8dde63c12,1,3
a5dc02b69,1,3
9cbc1fb81,1,3
4d8b93dd1,1,3
dea0253b6,1,3
e73545fe5,1,2
9e876d171,1,3
64da323a1,1,1
15dbf64f0,1,2
6a07fdc22,1,2
a03da4900,1,3
519bc8382,1,3
0d55c2e2b,1,3
c680a5bbb,1,1
09db544ea,1,3
feff505f1,1,1
2d584af81,1,3
b37af97a8,1,1
c64f86015,1,1
6a54a03db,1,3
2630db5dc,1,1
199277f1a,1,3
794806010,1,3
3b4ac67f0,1,3
ca35f4b19,1,1
bd9d521c5,1,3
aa7395687,1,2
12ffabf23,1,2
881580d4b,1,1
546a913cc,1,3
648727065,1,3
184a51562,1,1
87975de34,1,3
61f95d269,1,3
21f095582,1,1
1652a3e1e,1,3
b77b75f2d,1,1
d77a6813d,1,2
607744326,1,1
40713e16a,1,3
113204c87,1,1
6d7e560d9,1,3
42ea2e045,1,2
e585b064b,1,2
f4a6e9cec,1,1
e1262c956,0,0
4bb0c8226,1,3
da84db2f7,1,1
86855ddfd,1,1
2cf4994e7,1,3
ee2d66134,0,0
1cdf69df6,1,1
cc5892ce1,1,3
13b807376,1,1
fc710f1e8,1,1
a64ca36ca,1,2
24e2e049e,1,1
5daea1779,1,1
72e9e5442,1,3
e3427692e,1,3
7b9b65bde,1,3
78ccb8039,1,3
310c3f884,1,2
29c50ee9a,1,3
9183ef863,1,3
574919b00,1,3
9550556bf,1,3
b7dda91fe,1,2
ffd2e82a9,1,3
0e920f96d,1,1
cfceafa8a,1,3
8ff2c63c4,1,2
a819792f7,1,3
2d8b42d21,1,3
6c5079e85,1,3
37e2f042b,1,3
7991808f5,1,3
534fff3cf,1,1
ed97d1485,1,1
9f56880b6,0,0
9dbcae6f7,1,3
47ecc7ef4,1,3
fb1adae2d,1,3
ff4d9a3c6,1,3
40843af1e,1,2
8ff587b75,1,3
157f9809a,0,0
1683f03de,1,3
0e783a2e1,1,3
7cfaaa67a,1,3
2c281057a,1,3
add2629da,1,3
083787e4a,1,3
251b3b086,1,1
3069e2d3c,1,1
1f6fe20fc,1,3
1819e298c,1,3
8bbf5133b,1,3
21b5e3d22,1,3
8ad784999,1,3
e3fa09b97,1,3
c32f8daca,1,1
6f512ee65,1,3
38733d0a1,1,3
1cd8131cd,1,1
283c4248e,1,3
b38e94f39,1,3
93a9cf943,1,2
6f5eab89b,1,1
0a13e47c3,1,3
e74a85e34,1,3
ec8411943,1,3
838c5c399,1,1
23ce26e85,1,3
5b4a22c83,1,3
c61869b9b,1,1
6afc6acee,1,3
687c0c2cd,1,3
474ee7e00,1,3
f3b52a69c,1,3
15dc4c629,1,3
298feb02b,1,1
189637f90,1,3
073484a7d,1,3
8fa1c5c38,1,2
2107c9788,1,3
9b93196dd,1,2
be7fbd988,1,1
a7a44933c,1,2
bf458a7d4,1,3
b121d3be8,1,3
fa1badbb7,1,3
f261c9968,1,3
7bfe2d68f,1,3
8c3d81083,1,2
d58c146d6,1,1
3ca057824,1,1
56e3f3baf,1,2
b2264970a,1,3
bd4500e6c,1,3
1cf66aed4,1,3
a6b0179fb,1,3
2f8890a94,1,1
fbb8a0267,1,3
39d055888,1,2
bbeecce76,1,3
87f9ef7a5,1,3
d17343468,1,3
4b628f538,1,2
739cd2d34,1,1
0d635d0b4,1,2
a4c903a3d,1,1
cbf4de1e8,1,3
7542076e8,1,3
899859c9b,1,3
7b4ff27b3,1,2
9a7a99c23,1,3
f09d025a9,1,3
964dd458f,1,1
3a6197f6d,1,3
999d24492,1,2
f7f769c37,1,2
58b069530,1,1
8bb34f0bd,1,3
74c161846,1,3
3d13aab91,1,3
d6aa53be7,1,2
8d91ae666,1,3
a640f7cf6,1,3
b3bd4c99e,1,3
08b454900,1,3
f70571a3a,1,3
f05dae9bb,1,3
0d20efa95,1,3
349fe9b9b,1,1
4a6dc2b1b,1,2
cb8d79ada,1,2
74b73209e,1,3
106128c56,1,3
b2d35633c,1,3
20e75472d,1,3
65dd20146,1,3
7ef8c54ee,1,3
a21b6c40a,1,3
14ee9a2bb,1,3
5fcd44bf9,1,3
faa9b9b84,1,1
9f3fe015b,1,1
b714e611f,1,3
e16882f44,1,3
887b5144a,1,3
923a7163c,1,3
c50a42095,1,1
55295d374,0,0
52d336af0,1,3
5cfd4e3bb,1,3
2040d593c,1,2
840fbaeba,1,3
08f8df31d,1,3
5c89ffa58,1,3
6231ed9b3,1,3
0adebbf21,1,3
93f620b68,0,0
0a20eaed8,1,1
463706ace,1,2
af9eac2be,1,1
ef1c393e4,1,3
00bfa5da9,1,2
4cfd979dc,1,2
9951dff79,1,3
0e61fe015,1,3
4e33faa32,1,3
3ed60e624,1,3
5b4e331cf,1,2
f04c098ed,1,3
029c248a5,1,3
04a555b91,1,2
71e96f977,1,3
16e922149,1,3
5cc86be4e,1,3
8ccaceef5,1,3
3083ab744,1,3
c8519aacb,1,3
b558d016b,1,3
1c9a2baf6,1,1
903a75804,1,1
b42873eb7,1,1
b8fda5b3b,1,3
e3acd4da3,1,3
79ace4e40,1,1
12b1bce04,1,2
a80687cf1,1,3
410707dda,1,1
c5c51218f,1,2
cbbf3acfc,1,1
bce639e60,1,3
4cc05c35d,1,3
3bf71f7b1,1,2
840949648,1,3
427755203,1,1
0d4e58071,1,3
856005eae,1,3
93692767b,1,3
960de1fad,1,3
a04923326,1,3
29edf6e20,1,3
c906d6c03,1,2
971c160c7,1,2
c160e581a,1,3
828f48390,1,3
f0a7a4dfb,1,1
476b3dbe5,1,1
e6151d695,1,1
97c58d897,1,2
84222fa53,1,2
87b753139,1,3
39a784870,1,3
4140b3b5a,1,3
156ab0f97,1,3
6ada9811e,1,1
af49cf598,1,2
ea1318971,1,3
acdf99f98,1,1
dc1b809db,1,2
a7a94dd33,1,3
a8cfbf446,1,2
6ebcc7756,1,3
53a451386,1,3
2455effb8,1,3
4d279eb58,0,0
ee3543995,1,1
5e54f4e06,1,3
c634af483,1,3
f7a134121,1,2
9ce816de6,1,1
cd067a495,1,1
a631eba2c,1,3
91697ee90,1,3
182faa94d,1,3
7a5091ca2,1,3
fe790ba60,1,1
bd7f07424,1,2
08e703dfc,1,3
7fea70079,1,3
8cb067b2f,1,3
81f1d4d5c,1,2
aa2a3d9c7,1,1
d7d371a3d,1,3
c14ddf8a0,1,1
45408f88d,1,1
b6a16ab86,1,3
15a828f9d,1,3
a31d58f0a,0,0
acada131d,1,3
9351d5173,1,2
ec2b6c036,1,1
01bcfcde8,1,3
fbcea110f,1,1
5ddfaab43,1,3
1f7c7c248,1,1
90bcfd0e4,1,1
6c692e208,1,3
88fa13291,1,3
7494b6aa9,1,2
fe5ed81fd,1,3
fc7b01af6,1,3
34221a4f8,1,3
cd89328a8,1,1
d583d44d2,1,3
2566ab3a5,1,2
1c59513dd,1,1
3099254c2,1,3
100aed9a3,1,2
24be8e826,1,1
8af959627,1,3
5eacd0a22,1,3
5bf976dd7,1,3
38c82bfc5,1,3
d72dafbea,1,2
cd8e8d7a1,1,2
b446053b6,1,3
244cca93e,1,3
ab6c8aca6,1,1
4c3a2c536,1,3
a2cd5b78a,1,2
3d889fe46,1,2
9dca0bf20,1,3
225d2e242,1,1
a8df693c0,1,3
6fdb43f0b,1,2
0ac279a25,1,1
8ef276c3b,1,1
21cc6a743,1,3
0c9133a83,1,3
c9e86cf3c,1,3
d7d0b2194,1,3
68eacf03e,1,3
9614a6b17,1,3
af005c575,1,3
e0e604fc2,1,3
85a0bad4f,1,2
8d76a1b7f,1,3
2a9a33d29,1,3
0327b8e94,0,0
90dc0d83f,1,3
6d994c50c,1,3
9a447e958,1,1
c6d7271e8,1,1
679dad3c6,1,3
120ae4dd3,1,3
99a994cb1,1,2
2a06a5244,1,1
fc5f63812,1,3
8773f250c,1,3
696b615fb,1,3
82ea3883e,1,3
04a5f717a,1,2
884b9a6ec,1,2
115a4b208,1,2
f594a2e18,1,1
7e8bab7a5,1,3
302eb3771,1,3
0d305f8c2,1,2
a77d17ef8,1,3
99defcb66,1,3
f3629735d,1,3
0bcae32b7,1,2
07102e682,1,2
516fcfdf9,1,1
0d4b69793,1,3
4b1f93aac,1,3
0e70a5a3a,0,0
a77b63ee1,1,3
ea9d13261,1,3
231ad764f,1,3
219444cb8,1,3
9e11a3158,1,3
f9f914ed3,1,3
9449dcc18,1,2
1eeb50e8f,1,3
80cedf6b9,1,3
be376ea01,1,1
fc43d7ddb,1,1
05312ba72,1,1
48c838ef7,1,2
411bba4e8,1,3
dd4196a55,1,3
fac4ca24b,1,3
bdb5b7ecb,1,3
57aa560b5,1,3
1c8aa65f6,1,3
a206ce13b,1,1
6c7251bc8,1,3
105c00abe,1,3
e7fae9937,1,2
f8fb0aa55,1,2
bc6d86a40,1,3
f3f1dc170,1,3
45c278a7d,1,2
02eb29707,1,2
672e9e752,1,1
e6ff21b7e,1,1
eed6f01c9,1,2
9bfca7e65,1,3
548351895,1,1
fcae5bea5,1,2
275ce4c9b,1,3
f9878da24,1,2
72d68bbd0,1,1
1100bff90,1,3
c74d9c9f3,1,3
22b562975,1,3
09b7cd500,1,1
a486e2ab6,1,1
a89005005,1,3
be5fb246e,1,1
739002fc4,1,1
f304e7fb3,1,1
1f25222ce,1,3
90055a5f2,1,3
890e7be2b,1,3
9aa9d63f8,1,2
ae7f59170,1,3
8aa74d2d2,1,2
7c9e666a7,1,3
b22e78544,1,1
37a8dcdce,1,3
228e88a51,1,3
2b6b2524b,0,0
b93203aa7,1,3
06c724ada,1,3
2b2ec33ac,1,2
522b73db7,1,1
71cdaadb1,1,2
493d9cc81,1,3
6dd91ba4d,1,3
2fa5bde3c,1,2
a19eea86b,1,3
fd68d0b58,1,3
90c5437de,1,1
8f32c880e,1,3
ff2224b9d,1,1
473caf456,1,2
c3ed4c50b,1,3
63c794465,1,1
e468e8d54,1,3
1108027ef,1,3
5fe32151b,0,0
b857d5ac6,1,3
81ffabdc8,1,3
25c48e7ff,1,2
d66a55b13,1,3
b16b24c21,1,1
eadb7f25e,1,3
44c308937,1,1
d994c86f0,1,1
98f0a2ac7,1,3
7e3f52620,1,2
8fad77d5b,1,3
98f5b7ecf,1,3
8ec043344,1,3
6cf058ab3,1,3
338d441f4,1,3
84e146ba6,1,2
57b9d7903,0,0
c213bcac3,1,3
638447198,1,3
b83e15288,1,3
78b51f6a0,1,3
c6c1048af,1,3
5dff24075,1,3
f06da7096,1,3
31e266863,1,2
fc1ac0d75,1,3
a904d6da4,1,1
0f1a3ce5a,1,3
77e6966dc,1,2
a5b9343c3,1,1
3ce3f6acc,1,1
f71d5c047,1,1
56b0b72b1,1,3
448659511,1,3
c79c98af1,1,3
8bacce548,1,2
9243b2c43,1,1
29af2b6ec,1,1
640e0b69b,1,3
a5b4b663d,1,1
bc695e9d0,1,3
8e8965ae1,1,3
23ed3e349,1,3
31c2215c1,1,3
725a5345e,1,3
2fe763187,1,3
f5e310e82,1,2
5a60fde1f,1,1
ca28c5e51,1,3
41fa17c7c,1,1
132670005,1,2
8bd033254,1,3
040a9a6f9,1,1
be59708a0,1,3
69d8727b7,1,3
331a745e8,1,3
e1c14443e,1,3
a426fc504,1,3
1aa0769bc,1,3
c1ed7562f,1,2
07d2a9eff,1,1
31e14c50a,1,1
23eddf1d8,1,1
f74b89005,1,1
1b368f29c,1,3
ef9b5808b,1,2
8cd96bf75,1,3
d46569700,1,3
9f0f70e44,1,1
331c0bbf3,1,3
7650ed0f0,1,2
1ffe15ff7,1,3
173fa657f,1,3
9d2fb911c,1,3
bcda9d091,1,3
15592a54c,1,3
9cac98ce6,1,3
a484694a1,1,3
3a916e954,1,3
769d800fa,1,3
727567154,1,1
eb8de7f47,1,3
edd79adb8,1,3
beb658bc0,1,3
5997cc138,1,3
338dddea9,1,2
53bb1d133,1,3
b9c0de515,1,1
4331ce278,1,3
f212d0cdc,1,3
0f1136ad3,1,1
f794655ee,1,3
4a9fa9d9e,1,2
9b6c3beb5,1,3
6c5fb38d4,1,3
fb30a71b2,1,1
07e427e0c,1,3
81af50144,1,3
72626612c,1,3
43ec1b64b,1,3
74fb03e51,1,3
4247730f1,1,3
fa45ffcb8,1,1
f77be41c3,1,3
39bf24ec8,1,3
dc996a1a4,1,3
3c3615b2d,1,3
d433a5827,1,1
fa39dd076,1,2
5ced5d057,1,1
71655dcec,1,3
2ae2246a7,1,2
a22499988,1,3
956548cd3,1,1
be4275440,1,1
edc5c168a,1,2
20845a37b,1,1
8573077f3,1,2
5ca7a1543,1,1
d3968a6b0,1,3
63cc8aa47,1,3
36681d1d5,1,2
0011d7c25,1,3
a983562e5,1,1
c32ecd5bf,1,3
e89119f29,1,2
890dc359d,1,3
35bd82365,1,1
1f4a53e6c,1,1
754240b6b,1,2
8b65f9305,1,3
e58fceabe,1,3
e24a30aaa,1,1
adc03f8b6,1,2
850875906,1,3
4c631dbf7,1,3
f15a31a01,1,1
b82ec4b47,1,3
e86d8e932,1,3
474f23a3a,1,3
86da09472,1,3
b1170cc46,1,1
10400a0b8,0,0
43cd2eb4e,1,1
208beeb80,1,3
4e991c023,1,3
edfe1377f,1,3
ee8518e4c,1,3
6608d48b2,1,3
5330c4588,1,2
65df826e8,1,3
134e12e92,1,2
5e9539f73,1,3
1a8215249,1,1
9619060db,1,3
f859bcecf,1,3
6381b1706,1,3
636d6a0d9,1,3
1a4d9f6e1,1,3
fc2012c7e,1,3
8e2335bf5,1,3
0880d7f1e,1,3
043d8c534,1,3
e1e58cd50,1,3
b113401e2,1,3
ab0bb2f5a,1,1
e6f88d19d,1,3
4106b7290,1,3
c4894fe2a,1,3
b08012e7f,1,1
227b372a2,1,3
f0137d4e3,1,3
79531026f,1,3
286ab1e93,1,1
4195e3052,1,3
16f2fa5c7,1,3
615e51eef,1,3
6ee33e45d,1,3
9499f293e,1,2
23df34fbc,1,2
6cfd5f1b5,1,3
65470d9c0,1,3
f8619af42,1,1
d8664fb93,1,1
167fafe7b,1,2
a575d70f3,1,2
4d73d97fd,1,3
456908d93,1,3
6cafa50dd,1,2
22c2f101e,1,3
37d88b689,1,3
9d8032dd0,1,3
918ae2c95,1,3
86d02f6a8,1,2
b03b1a110,1,3
91df1b68f,1,3
bdde3b5ca,1,3
18ef93321,1,2
465e2ee50,1,2
0b74f813f,1,1
f2f8980cd,1,1
1aa527f5a,1,3
c220fd5cc,1,3
6f46311db,1,3
ea3de2587,1,3
15b6026b1,1,3
0b04b1c7a,1,3
2179be57e,1,3
b1c83d13b,1,3
8d54c5d66,0,0
12dd13adf,1,3
e7fdf6d1c,1,3
bcec3d919,1,3
e1e2ecc3e,1,2
2f50d46b2,1,3
b09fa9385,1,2
57bf84005,1,1
f77a6e11c,1,2
f294123c1,1,2
d6aa1281f,1,3
7edefab1a,1,3
51a0d55ba,1,3
87520e2c9,1,3
ca2c00404,1,2
bf2b57c9d,1,3
dc7dad1da,1,3
07638746f,1,3
237343008,1,3
c8c71e90a,1,3
181f3796e,1,2
59a08eeec,1,3
56845ff26,1,1
1936c68a5,1,1
559afad4f,1,3
0b501f1d8,1,3
1c69743d6,1,3
0edacb2ed,1,3
7ba9cb4a0,1,3
9a9707c98,1,3
cc4670dac,1,3
e7dca0b2b,1,3
87a679d31,1,1
05f84991b,1,3
0d6696a32,1,3
5407c6e1a,1,3
df6048227,1,1
707b0c535,1,3
e3b589e13,1,3
596d623f9,1,3
5dff15fc4,1,2
eb7804aa7,1,3
940b0ad69,1,3
549273935,0,0
32618b795,1,2
a36e3c034,1,3
4ad983a9d,1,3
2fa8b64b1,1,3
88b992d13,1,3
166345ac8,1,2
6ac437438,1,3
132a28bc9,1,3
b9d0281a1,1,3
57cd5663c,1,2
93cdb10e6,1,2
1696809dd,1,2
e3dbfe4c0,1,3
d41f2a466,1,3
9981290b2,1,3
43fe381b3,1,3
b66a74309,1,1
deb43659b,1,3
d33840dfa,1,2
b0dc1d4f0,1,3
8e8779496,1,3
013527aeb,1,1
15f62e911,1,1
4fc7557be,1,3
05f00d521,1,1
d3dbf1e95,1,2
46539f4bf,1,3
8229b256e,1,3
4e2440e26,1,3
ff0b61121,1,3
118c1147c,1,1
047514286,1,3
b05231f8c,1,1
49d4a0adf,1,3
e99eda1f6,1,3
249540f2d,1,2
74cd0ff66,1,2
0d7247d3e,1,3
e133ab2f1,1,3
ca21c4266,1,3
eea123bb1,1,1
01f976ec9,1,3
6f3e70321,1,3
2a5e70892,1,3
86e49d18d,1,3
60a36cab1,0,0
23bf0ed46,1,3
321d04634,1,3
ae19ab91d,1,3
40501d365,1,1
d92d4242a,1,2
15f89f939,1,3
f4212d640,1,3
2c4089e4f,1,3
3c2324232,1,3
0f78e05ef,1,1
1e759fed0,1,3
94b587221,1,3
79ec57bd7,0,0
5bc5b2ced,1,3
67be298a7,1,3
32acc8a7a,1,3
4d98e5623,1,2
0936ce7b4,1,2
6c324e80a,1,3
b69d479cf,1,2
5ee5f72b8,1,3
3f42bd15e,1,3
beb0f98f7,1,1
cbd703fb6,1,1
5550a68dc,1,3
91bab29e9,1,3
755abaa79,1,1
c2b16f8ae,1,1
28a0ae4fe,1,3
9ab7e48e8,1,1
a572b746b,1,3
c6f39e0e4,1,3
09ffe1d02,1,1
89f28de34,1,2
973278f56,1,2
db10909d5,1,2
50d2b5839,1,3
c12ae3214,1,3
cb0c04621,1,2
47163bb58,1,1
5b55086b6,1,1
b78f3080b,1,3
53fba6573,1,3
a993cd91a,1,3
c1db71d88,1,3
3f50cc4fd,1,1
71c3a53f0,1,3
d51b2e785,1,3
1557f91e8,1,3
42149c9e3,1,3
c8eef30bd,1,3
87613aee1,1,3
205714da6,1,3
9862e5dfe,1,3
9926c6e5b,1,1
ed9936705,1,3
a686164c9,1,3
ae42b09ce,1,1
84fdd34c7,1,3
8dfb61116,1,2
d92c326f8,1,1
d85a78cf9,1,3
874e791f9,1,3
4a108fa61,1,2
9427a0125,1,2
9ec6fbb61,1,3
dc7a53ba0,0,0
b98316a91,1,3
5ab429fcb,1,1
e3d68b63c,1,3
37cb01a87,1,3
ff2cf88a0,1,2
fce854722,1,2
7bf11fd4d,1,1
b2101b975,1,1
acb802c0c,1,3
4138a8f48,1,3
be1ab222c,1,2
88e2d97b2,1,3
f6c3b531d,1,3
138c79a01,1,3
8a5d7e622,1,2
7adb2ab9b,1,3
87bdcbcdd,1,3
87a16f3fb,1,3
83233d345,1,1
4133efff0,1,3
aae0d180c,1,1
528563012,1,3
a0909c2bb,1,2
ef2ee6e9b,1,2
60d72fc85,1,2
d4ce7a1ed,1,3
f56c9eb67,1,3
8de51ad1e,0,0
cca4ba626,1,2
4a56ae509,1,3
91d307ce9,1,2
5ee1c77a0,1,2
f995bc16c,1,3
c56432da8,1,2
5dc7d3dc7,1,3
bd485150e,1,3
20f82514c,1,3
afe19c37c,1,2
ea7fc7f4f,1,1
a8f2a5210,1,3
b02d9e413,0,0
7bbdce003,1,3
937d74077,1,3
3a88e6c8f,1,1
3edf44325,1,3
9fd804400,1,3
2c21d7f68,1,3
087fbda7e,1,3
7133307db,1,3
4b261a0ee,1,3
e4f17eace,1,3
0b459b60b,1,3
d45562a98,1,3
31dbaafaa,1,3
658e4415a,1,3
6d7d7753c,1,3
3d9346cfb,1,2
be4c2e0d5,1,1
b19556858,1,3
a6b908d22,1,2
a0490612e,1,2
abdba6d36,1,1
d87ff9c80,1,3
373880ef5,1,3
20819afd9,1,3
0f1d071a8,1,3
898476994,1,1
1d48855c5,1,1
2ad3a6503,1,1
5b346ef59,1,3
22ff7ca25,1,3
3948f67d7,1,3
1f6dc1747,1,3
63cd0b2b3,1,3
1b1a68a60,1,3
6d5afdb0f,1,3
4128e8e80,1,1
10e27da02,1,3
789083f3a,1,3
0b3763054,1,1
8dbbd91bb,1,3
9031a7f4c,1,1
f8db6e695,1,3
a854aca45,1,2
4e9358756,1,3
bdc94bd91,1,3
182aec7a4,1,2
bd16029b7,1,3
ad4456e88,1,2
9304f9f8b,1,1
7e43ebd6c,1,3
773d10217,1,2
c52908c2d,1,1
f25e91baa,1,3
3ee05e0d5,1,3
f662bdf71,1,3
7aefa7eeb,1,3
6bacb98ab,1,3
6cbc126fc,1,3
dcf366e02,1,1
f15cd5cd9,1,3
bea48a6a7,1,3
d1b183683,1,2
b9fa9ce00,1,3
aba758b7f,1,2
fd8bb16c6,1,3
59b6102ba,1,3
234b2a6b6,1,3
df70eb456,1,3
307c5ca84,1,3
f095385ff,1,3
24361123a,1,3
6dcce539c,1,3
9f4f97c61,1,2
609e37f6a,1,3
233aeb07c,1,3
ec7952240,1,1
5d45dae82,1,3
809ca8efd,1,3
b49312951,1,2
a31d4c0f0,1,2
24336f580,1,2
1c6e35149,1,2
f4a508263,1,3
06adfc154,1,3
83166fea8,1,3
9403ac24d,1,3
640a267a9,1,3
761523328,1,3
cc09a719b,1,1
e6f4d14a0,1,3
c98d16315,1,3
475098962,1,1
3b41cf42a,1,3
c5a7f7d69,1,3
bff5e06f5,1,3
3f109dab7,1,2
e69dd7d09,1,3
ab2254697,1,3
1b47183f1,1,3
5649192e9,1,1
af2f3a166,1,3
df9b18c1e,1,3
e811cd880,1,2
ea05e0a19,0,0
3dab3050c,1,3
6afe7ee11,1,3
5d5942493,1,3
058394848,1,3
880a0ac07,1,3
9faef6bb6,1,1
5a4b92653,1,3
9c4af0f83,1,2
888a7fc17,1,2
24fad6b0b,1,3
a0c332aaf,1,3
2edce7d92,1,3
dd5d07137,1,1
19cb228a0,1,2
e8be13bdf,1,3
8afeab374,1,3
1803e4c27,1,2
9c7476c25,1,3
ea9003f0f,1,3
b4aa0c3ce,1,1
49a832741,1,1
b906d9b78,1,1
5da6b63bc,1,3
923a58e31,1,3
f477f306f,1,3
36ad55549,0,0
851302ab1,1,3
3c30c4a49,1,2
96c93dcc0,1,1
743b67b44,1,3
3f4cf8745,1,2
c87f6d0e4,1,3
52782bca8,1,3
9786bb3f7,1,3
732fa3cb9,1,3
d1d9012db,1,3
bc0b9984a,1,3
2836c44dc,1,3
7c1f20f6e,1,1
0d460fe7a,1,1
8f519310b,1,3
0eab258a9,1,1
6d95c8ec6,1,3
49f6a8909,1,1
a2dccbe51,1,3
6114449db,1,3
35f9132e5,1,2
348665874,1,3
45d12329c,1,1
c47c94411,1,3
ad70b1120,1,3
1952397d3,1,2
43bae1c6d,1,3
2de719b88,1,3
3ef5f0537,1,3
17880e117,0,0
5376c81df,1,1
e58225b2e,1,2
64e5f3abe,1,1
3ae51e685,1,3
b6c93a605,1,3
02868b720,1,3
88f3a5fd6,0,0
f45457bdc,1,1
5b3559bf2,1,1
bb051be7c,1,3
568a5ab51,1,1
2aadf6110,1,3
b31045c50,1,3
24e22fd2e,1,3
1a67ffb8b,1,2
86dec16a3,1,1
1cc20af0a,1,2
f5cb16efb,1,3
9999c355f,1,3
13264f4f4,1,3
89bc4559f,1,3
69d04f61e,1,3
9e3e99760,1,3
8afcd7b7e,1,1
a9199119d,1,3
4ea31a03a,1,1
2b54ee792,0,0
3796a0068,1,1
45d814813,1,3
e79dc4f9d,1,3
cc3434ae1,1,3
1ccd49ce2,1,2
360dcecb1,1,3
13e0627dc,1,3
0c64a0f1b,1,2
95855babf,1,2
9849173ee,1,3
441594b56,1,2
9819716c8,1,2
9791b85de,1,3
517a669f2,1,1
63e212498,1,2
bf7c0f270,1,3
0cd614218,1,3
e6ad8aa1b,1,1
20c3c2ba7,1,3
f90722a00,1,3
5b945da83,1,1
20bad295b,1,3
3c7dd9982,1,1
faec94482,1,3
ea055de86,1,3
14272c5c7,1,2
72d753384,1,3
9cbae8539,1,1
bc1b742f4,0,0
41c163f8a,1,3
6f2374a43,1,3
4fb715361,1,2
54314d17b,1,1
2b0896bbe,1,3
4b45ae85f,1,1
8c1c5448c,1,3
29f2fd4c6,1,3
76aa06fb0,1,1
c8cc85a15,1,1
2bbe22924,1,3
bd1eaf778,1,3
f45b8360a,1,2
dee6cea2a,1,3
4ee566501,1,3
931a50b80,1,3
85c4e7a41,1,3
fd8c80281,1,3
ad9d334b5,1,1
ebabceece,1,3
134b82d89,1,3
06db81e31,1,1
c8cca430f,1,1
8f476ed34,1,3
147e587da,1,2
d3ffc5c1b,1,2
4c55ffdb7,1,3
688b3183d,1,2
30eb0f9e6,1,3
412d7406c,1,2
e67b88329,1,3
1c9a90078,1,3
a4ba78b62,1,3
041cf403e,1,3
0c4e78176,1,1
9e6570928,1,3
59ee91cf8,1,1
2f2f38f47,1,3
6ab4a944b,1,3
26716b324,1,2
660dd8ded,1,2
950dd345b,1,3
36f1c9d61,1,3
b8f94e1ff,1,2
215345b52,1,3
ab94dbe57,1,3
d2355d242,1,1
b72a62a33,1,3
897e065bd,1,3
d980c361e,1,2
6d172f3eb,1,1
b2dbd92b1,1,3
302d37427,1,3
c05b74b05,1,2
876dd37df,1,1
1ef7f27ab,1,3
a322972da,1,2
fd139f4e4,1,2
1d669183f,1,1
7fa3ab674,1,3
e4ece4eca,1,2
5b1e90385,1,1
f60779a3b,1,3
5943080b2,1,1
3c2e29219,1,3
ef14eb18e,1,2
7efb36b65,1,3
cf8539482,1,3
2ac979cf7,1,3
53b3ef282,1,3
75f582ad6,1,3
e4bc68f06,1,3
7374edef0,1,3
3aa4a07dc,1,3
ef086278a,1,3
2ce86e3a2,1,2
6469bb262,1,2
2f4aa5ad9,1,3
2be9fa813,1,2
db7fc3cc9,1,1
791f6c077,1,3
df0933e46,1,3
3af847ce9,1,3
09e39377f,1,2
4236c9245,0,0
a684871b0,1,2
2e3c8edaf,1,3
cd81fa60a,1,2
955d40492,1,1
