PetID,image_embedding_available,image_embedding_count,image_embedding_primary_available
fb00c8969,1,1,1
69a15acbb,1,3,1
f66357936,1,1,1
8ab591301,1,1,1
9cc2822d9,1,3,1
aefff4a06,1,3,1
7dfa4e393,1,2,1
09c7b610e,1,3,1
245b99f60,1,3,1
2d304409b,1,3,1
596cf7334,1,2,1
af56651cb,1,3,1
50cbc6c8f,1,2,1
8b9a1b086,1,3,1
2a36bc3b5,1,1,1
829853d11,1,1,1
e976f3d3a,1,1,1
98b1fe759,1,3,1
2b7509f97,1,1,1
ee2793324,1,3,1
e2e7a93fe,1,1,1
db45d8505,1,3,1
0ea2638e9,1,3,1
379da0b71,1,3,1
75bd3a017,1,2,1
28ce3c3ea,1,2,1
78d60ffcf,1,3,1
3cf9b501d,1,1,1
7efd5522d,1,2,1
6c61c33ee,1,3,1
e40290fa0,1,1,1
0644da7d9,1,1,1
2e7d08fa6,1,1,1
17b2d4cd6,1,3,1
c62324387,1,3,1
89e43a001,1,2,1
4679d01e2,0,0,0
82b3d7fc6,1,3,1
4df3c8b8f,1,2,1
da8cfd914,1,2,1
148f526cb,1,3,1
42b3d53f8,1,3,1
f7eb5dd36,1,1,1
945a7a8dd,1,1,1
e989ad83f,1,3,1
3e50a5575,1,3,1
5bb7dbfc2,1,3,1
5f0bfe5a9,1,1,1
23adab0a9,1,1,1
0c2549da5,1,3,1
6d18707ee,1,3,1
9c803d826,1,3,1
3c5a98448,1,3,1
1b59f9f38,1,3,1
dbcf45977,1,3,1
0149d04e7,1,3,1
8b8489a24,1,3,1
fe41e15d5,1,3,1
6ad5aa95c,1,1,1
1ef3f5030,1,1,1
3eb7ac8c1,1,3,1
517f1dc1d,1,2,1
47d383f21,1,1,1
bfd38a572,1,1,1
95fc36030,1,3,1
a63c59c80,1,3,1
848338a56,1,1,1
6c2fa49e8,1,1,1
f1c03b3d0,1,2,1
ebb34fea1,1,3,1
400a15912,1,3,1
5e17c1fde,1,2,1
7e8101664,1,3,1
8a4c95abd,1,3,1
752c4af59,1,1,1
040736f83,1,3,1
d4c6c89ab,1,1,1
09807c555,1,3,1
28484f496,1,3,1
60aca92c5,1,3,1
0b3deeb66,1,3,1
8f2daa8e3,1,3,1
debf8e7e9,0,0,0
da4b60344,1,3,1
2e35d4d3b,0,0,0
a972fe14a,0,0,0
68c69f5c1,1,3,1
50418fb29,1,3,1
6840e38e5,1,1,1
a4edd47eb,1,3,1
27b2c806b,1,3,1
393e0c8a5,1,3,1
007bc1db4,1,3,1
13469fc6a,1,2,1
e1052f933,1,3,1
166947bb4,1,3,1
db5e33633,1,3,1
eb6c579d5,1,2,1
2f4b73413,1,1,1
a37b96d01,1,1,1
94dc20e92,1,3,1
7f6cdf26b,1,1,1
207c24fd3,1,3,1
e936b0102,1,1,1
d08cf8cb2,1,2,1
1b1fdfd71,1,3,1
52d65015d,1,1,1
f20fa5c38,1,3,1
97f8880f9,1,1,1
e9a47ac7a,1,3,1
7a6dbcbbb,1,3,1
a8e4a881b,0,0,0
839404d8c,1,3,1
5ff1a0cae,1,1,1
7cc040670,1,2,1
6b5c799b5,1,1,1
c260c7b3b,1,3,1
b5b9f6e99,1,3,1
b6c159277,1,3,1
a811da408,1,3,1
1e62a77e1,1,1,1
aa0d42c80,1,3,1
fce6f8dff,1,1,1
640683dd9,1,3,1
f892df3a1,1,1,1
db77fdb46,1,2,1
b48aa9d4a,1,3,1
12ceeda09,1,3,1
9c0f6076a,1,3,1
89c7be602,1,2,1
43100edd5,1,3,1
e6a5867d8,1,1,1
a2b2ff582,1,1,1
c4718084c,1,3,1
37c68c4a3,1,3,1
ff14c3dbe,1,1,1
14398288b,1,3,1
f3ed20ed7,1,3,1
1cd5acd7a,1,3,1
5bd405bac,1,3,1
eee0b299c,1,2,1
369197890,1,1,1
f399cf0d2,1,3,1
3de1d3794,1,3,1
82d0651f3,1,3,1
08f038689,1,1,1
172b6f611,1,2,1
228117dca,1,3,1
c35cc3520,1,1,1
cb867cac6,1,3,1
a6fd284f8,1,3,1
1945c0690,1,3,1
c220b4764,1,1,1
081199ea2,1,3,1
cd9c84ec2,1,3,1
55a754f92,1,3,1
b56b73e4c,1,3,1
73e1b299a,1,3,1
180b3f500,1,3,1
837574272,1,3,1
ae0535c8c,1,3,1
b984a461b,1,3,1
488a81168,1,3,1
3ba83a496,1,1,1
f861c3c77,1,1,1
1a38aecad,1,3,1
d24c7ab5b,0,0,0
0e52438a0,1,1,1
9dd3b3bce,1,1,1
1b5af7749,1,3,1
f13ba84ac,1,3,1
d2fb45c15,1,1,1
1d41418f7,1,3,1
f05838eb7,1,3,1
872317673,1,2,1
4bdc7be69,1,3,1
cd9de4e83,1,2,1
f1afd4033,1,1,1
ca7aa9eec,1,3,1
f1164babb,1,1,1
25765058c,1,3,1
3fa341801,1,3,1
c3c27d97c,1,3,1
5ed94ddc8,1,3,1
a5a4c2890,1,1,1
9ebe2f16c,1,2,1
e2205b952,1,3,1
9c26f0fed,1,3,1
01e517961,1,2,1
6d75c2ccb,1,3,1
b1db9573c,1,2,1
581ce1910,1,1,1
f36876126,1,2,1
99b55ee76,1,3,1
41ae99ff2,1,3,1
d042e55ce,1,3,1
1e83794bd,1,3,1
36ddc4f2d,1,2,1
4dc936ac7,1,3,1
e6989638e,1,3,1
3b3ce72d1,1,2,1
5e4c387b2,1,2,1
4e290a43a,1,3,1
0fd68ca16,1,1,1
22594186e,1,1,1
2ca38a180,1,3,1
3604fc814,1,1,1
c67d871e3,1,3,1
ff6ff53c4,1,3,1
d57b8c2fe,1,3,1
6ab1ff108,1,3,1
8fcaaf6e0,1,3,1
87241775f,1,1,1
ca11826f9,1,1,1
75ee37fa5,1,1,1
9579ad7a1,1,2,1
b51d75d61,1,3,1
d7dd2c184,1,3,1
dcc43d4ab,1,1,1
77653ab79,1,3,1
52abcc0fe,0,0,0
1fce53107,1,1,1
0b90767fa,1,3,1
94f353c2f,1,3,1
bd881326e,1,3,1
015c353ce,1,3,1
f32a2c20a,1,3,1
8143d5d0c,1,2,1
42331ae6f,1,1,1
a31508650,1,2,1
308eda964,1,2,1
eba773cbe,1,3,1
25bdd7d90,1,3,1
88cc4d5af,0,0,0
d7c6e0401,1,2,1
a7d44898b,1,3,1
f972a14d5,1,1,1
7977491da,1,2,1
a8e79c8c4,1,3,1
7f78266ab,1,3,1
63fda9824,1,1,1
2b446dd3c,1,3,1
73ae816ce,0,0,0
ec780b913,1,3,1
51c04983b,1,2,1
14a16b96e,1,2,1
69b2e9f3f,1,2,1
176ef71db,1,3,1
b88fa24c2,1,3,1
cf020a716,1,3,1
c15c93964,1,3,1
3d277ebe6,1,3,1
02adb269f,1,3,1
9cf741863,1,3,1
cb492add6,1,3,1
7b70b7048,1,3,1
17ba9f283,1,2,1
57b57989d,1,1,1
fe3950458,1,3,1
6945dbebb,1,3,1
11a993099,1,3,1
d083a22c5,1,3,1
c234e165f,1,3,1
8c7949266,1,3,1
9dfee7db3,1,3,1
26c1fc882,1,3,1
01186c9fc,1,3,1
53ef098c0,1,1,1
bc8bbffa4,1,3,1
6bd1fee01,1,3,1
5f9abe87c,1,3,1
412b93160,1,3,1
624b5493f,1,3,1
0f544b558,1,3,1
d0277b9d3,1,3,1
e65a26822,1,3,1
88bc9864c,1,3,1
160dcaec8,1,3,1
7b3332622,1,3,1
8e1858e7f,1,2,1
590a78f0d,1,3,1
80af6d9df,1,3,1
7abe9a0a1,1,2,1
a24bb77d1,1,3,1
ffe7f0b70,1,3,1
8ea9bb5d9,1,2,1
79d1b0215,1,3,1
35df10380,1,1,1
c444c2936,1,3,1
746fb982c,1,3,1
6eb34434d,1,2,1
675bb16b8,1,1,1
70c811b9d,1,3,1
0f9697729,1,3,1
79420447a,1,3,1
6f36088f5,1,1,1
aa328a5ba,1,3,1
79318b69e,1,3,1
25079d00a,1,1,1
7b5bee232,1,3,1
b5c41169c,1,3,1
8079e3a1c,1,3,1
ff5158511,1,3,1
f4cff3785,1,1,1
0e23c4abd,1,2,1
c4a2fd15a,1,2,1
b00e4262e,1,3,1
c7fa60cfb,1,3,1
0abff77fe,1,3,1
f096fcbc6,1,2,1
18b2da498,1,2,1
e15353d1b,1,3,1
78fd8ce0d,1,2,1
cc7d90ef4,1,3,1
6a72cfda7,1,3,1
3c79a5547,1,1,1
f584e226b,1,2,1
092a37bcf,1,3,1
9f2948e8e,1,1,1
16f74099a,1,3,1
9c70eee7b,1,1,1
dde9d290a,1,3,1
623138a05,1,3,1
a5965cea5,1,3,1
b077aa9ee,1,1,1
d90bd59c3,1,2,1
f2472c8dd,1,2,1
2a64c0560,1,3,1
9c996aee9,1,1,1
4ba068d30,1,2,1
ff498c903,1,3,1
84b36d951,1,3,1
53cd20574,1,3,1
7f3895a04,1,3,1
452a50855,1,2,1
b859b9fa0,1,3,1
9942bce62,1,3,1
cab545282,1,1,1
d768c4324,1,3,1
620796ee7,1,3,1
81c442177,1,2,1
776354931,1,2,1
b46b4419a,1,2,1
4068b452d,1,3,1
107c49414,1,3,1
42137817c,0,0,0
fe4bb01a6,1,3,1
97f683e04,1,3,1
36b7411f9,1,3,1
6b7be833c,1,3,1
322244807,1,1,1
26365df53,1,3,1
d5052e2a9,1,1,1
e69df38b4,1,3,1
5adb9d9b3,1,1,1
ecc77653a,1,2,1
307b61689,1,3,1
188f8b07e,1,3,1
752eb9714,1,3,1
3d97fa45c,1,1,1
1d1451061,1,1,1
47a5a9516,1,1,1
6be53d844,1,3,1
650f2854b,1,3,1
2ba019cb8,1,2,1
6ae4fc251,1,3,1
a18843d35,1,1,1
2ba9dfe93,1,1,1
afa46c13d,1,1,1
4ea111bbe,1,3,1
976336c52,0,0,0
bad8f7276,1,3,1
11a337bfa,1,3,1
2aac4b61a,1,3,1
0d7c5b6f6,1,3,1
958a86135,1,3,1
e9dec895b,1,1,1
8dde63c12,1,3,1
a5dc02b69,1,3,1
9cbc1fb81,1,3,1
4d8b93dd1,1,3,1
dea0253b6,1,3,1
e73545fe5,1,2,1
9e876d171,1,3,1
64da323a1,1,1,1
15dbf64f0,1,2,1
6a07fdc22,1,2,1
a03da4900,1,3,1
519bc8382,1,3,1
0d55c2e2b,1,3,1
c680a5bbb,1,1,1
09db544ea,1,3,1
feff505f1,1,1,1
2d584af81,1,3,1
b37af97a8,1,1,1
c64f86015,1,1,1
6a54a03db,1,3,1
2630db5dc,1,1,1
199277f1a,1,3,1
794806010,1,3,1
3b4ac67f0,1,3,1
ca35f4b19,1,1,1
bd9d521c5,1,3,1
aa7395687,1,2,1
12ffabf23,1,2,1
881580d4b,1,1,1
546a913cc,1,3,1
648727065,1,3,1
184a51562,1,1,1
87975de34,1,3,1
61f95d269,1,3,1
21f095582,1,1,1
1652a3e1e,1,3,1
b77b75f2d,1,1,1
d77a6813d,1,2,1
607744326,1,1,1
40713e16a,1,3,1
113204c87,1,1,1
6d7e560d9,1,3,1
42ea2e045,1,2,1
e585b064b,1,2,1
f4a6e9cec,1,1,1
e1262c956,0,0,0
4bb0c8226,1,3,1
da84db2f7,1,1,1
86855ddfd,1,1,1
2cf4994e7,1,3,1
ee2d66134,0,0,0
1cdf69df6,1,1,1
cc5892ce1,1,3,1
13b807376,1,1,1
fc710f1e8,1,1,1
a64ca36ca,1,2,1
24e2e049e,1,1,1
5daea1779,1,1,1
72e9e5442,1,3,1
e3427692e,1,3,1
7b9b65bde,1,3,1
78ccb8039,1,3,1
310c3f884,1,2,1
29c50ee9a,1,3,1
9183ef863,1,3,1
574919b00,1,3,1
9550556bf,1,3,1
b7dda91fe,1,2,1
ffd2e82a9,1,3,1
0e920f96d,1,1,1
cfceafa8a,1,3,1
8ff2c63c4,1,2,1
a819792f7,1,3,1
2d8b42d21,1,3,1
6c5079e85,1,3,1
37e2f042b,1,3,1
7991808f5,1,3,1
534fff3cf,1,1,1
ed97d1485,1,1,1
9f56880b6,0,0,0
9dbcae6f7,1,3,1
47ecc7ef4,1,3,1
fb1adae2d,1,3,1
ff4d9a3c6,1,3,1
40843af1e,1,2,1
8ff587b75,1,3,1
157f9809a,0,0,0
1683f03de,1,3,1
0e783a2e1,1,3,1
7cfaaa67a,1,3,1
2c281057a,1,3,1
add2629da,1,3,1
083787e4a,1,3,1
251b3b086,1,1,1
3069e2d3c,1,1,1
1f6fe20fc,1,3,1
1819e298c,1,3,1
8bbf5133b,1,3,1
21b5e3d22,1,3,1
8ad784999,1,3,1
e3fa09b97,1,3,1
c32f8daca,1,1,1
6f512ee65,1,3,1
38733d0a1,1,3,1
1cd8131cd,1,1,1
283c4248e,1,3,1
b38e94f39,1,3,1
93a9cf943,1,2,1
6f5eab89b,1,1,1
0a13e47c3,1,3,1
e74a85e34,1,3,1
ec8411943,1,3,1
838c5c399,1,1,1
23ce26e85,1,3,1
5b4a22c83,1,3,1
c61869b9b,1,1,1
6afc6acee,1,3,1
687c0c2cd,1,3,1
474ee7e00,1,3,1
f3b52a69c,1,3,1
15dc4c629,1,3,1
298feb02b,1,1,1
189637f90,1,3,1
073484a7d,1,3,1
8fa1c5c38,1,2,1
2107c9788,1,3,1
9b93196dd,1,2,1
be7fbd988,1,1,1
a7a44933c,1,2,1
bf458a7d4,1,3,1
b121d3be8,1,3,1
fa1badbb7,1,3,1
f261c9968,1,3,1
7bfe2d68f,1,3,1
8c3d81083,1,2,1
d58c146d6,1,1,1
3ca057824,1,1,1
56e3f3baf,1,2,1
b2264970a,1,3,1
bd4500e6c,1,3,1
1cf66aed4,1,3,1
a6b0179fb,1,3,1
2f8890a94,1,1,1
fbb8a0267,1,3,1
39d055888,1,2,1
bbeecce76,1,3,1
87f9ef7a5,1,3,1
d17343468,1,3,1
4b628f538,1,2,1
739cd2d34,1,1,1
0d635d0b4,1,2,1
a4c903a3d,1,1,1
cbf4de1e8,1,3,1
7542076e8,1,3,1
899859c9b,1,3,1
7b4ff27b3,1,2,1
9a7a99c23,1,3,1
f09d025a9,1,3,1
964dd458f,1,1,1
3a6197f6d,1,3,1
999d24492,1,2,1
f7f769c37,1,2,1
58b069530,1,1,1
8bb34f0bd,1,3,1
74c161846,1,3,1
3d13aab91,1,3,1
d6aa53be7,1,2,1
8d91ae666,1,3,1
a640f7cf6,1,3,1
b3bd4c99e,1,3,1
08b454900,1,3,1
f70571a3a,1,3,1
f05dae9bb,1,3,1
0d20efa95,1,3,1
349fe9b9b,1,1,1
4a6dc2b1b,1,2,1
cb8d79ada,1,2,1
74b73209e,1,3,1
106128c56,1,3,1
b2d35633c,1,3,1
20e75472d,1,3,1
65dd20146,1,3,1
7ef8c54ee,1,3,1
a21b6c40a,1,3,1
14ee9a2bb,1,3,1
5fcd44bf9,1,3,1
faa9b9b84,1,1,1
9f3fe015b,1,1,1
b714e611f,1,3,1
e16882f44,1,3,1
887b5144a,1,3,1
923a7163c,1,3,1
c50a42095,1,1,1
55295d374,0,0,0
52d336af0,1,3,1
5cfd4e3bb,1,3,1
2040d593c,1,2,1
840fbaeba,1,3,1
08f8df31d,1,3,1
5c89ffa58,1,3,1
6231ed9b3,1,3,1
0adebbf21,1,3,1
93f620b68,0,0,0
0a20eaed8,1,1,1
463706ace,1,2,1
af9eac2be,1,1,1
ef1c393e4,1,3,1
00bfa5da9,1,2,1
4cfd979dc,1,2,1
9951dff79,1,3,1
0e61fe015,1,3,1
4e33faa32,1,3,1
3ed60e624,1,3,1
5b4e331cf,1,2,1
f04c098ed,1,3,1
029c248a5,1,3,1
04a555b91,1,2,1
71e96f977,1,3,1
16e922149,1,3,1
5cc86be4e,1,3,1
8ccaceef5,1,3,1
3083ab744,1,3,1
c8519aacb,1,3,1
b558d016b,1,3,1
1c9a2baf6,1,1,1
903a75804,1,1,1
b42873eb7,1,1,1
b8fda5b3b,1,3,1
e3acd4da3,1,3,1
79ace4e40,1,1,1
12b1bce04,1,2,1
a80687cf1,1,3,1
410707dda,1,1,1
c5c51218f,1,2,1
cbbf3acfc,1,1,1
bce639e60,1,3,1
4cc05c35d,1,3,1
3bf71f7b1,1,2,1
840949648,1,3,1
427755203,1,1,1
0d4e58071,1,3,1
856005eae,1,3,1
93692767b,1,3,1
960de1fad,1,3,1
a04923326,1,3,1
29edf6e20,1,3,1
c906d6c03,1,2,1
971c160c7,1,2,1
c160e581a,1,3,1
828f48390,1,3,1
f0a7a4dfb,1,1,1
476b3dbe5,1,1,1
e6151d695,1,1,1
97c58d897,1,2,1
84222fa53,1,2,1
87b753139,1,3,1
39a784870,1,3,1
4140b3b5a,1,3,1
156ab0f97,1,3,1
6ada9811e,1,1,1
af49cf598,1,2,1
ea1318971,1,3,1
acdf99f98,1,1,1
dc1b809db,1,2,1
a7a94dd33,1,3,1
a8cfbf446,1,2,1
6ebcc7756,1,3,1
53a451386,1,3,1
2455effb8,1,3,1
4d279eb58,0,0,0
ee3543995,1,1,1
5e54f4e06,1,3,1
c634af483,1,3,1
f7a134121,1,2,1
9ce816de6,1,1,1
cd067a495,1,1,1
a631eba2c,1,3,1
91697ee90,1,3,1
182faa94d,1,3,1
7a5091ca2,1,3,1
fe790ba60,1,1,1
bd7f07424,1,2,1
08e703dfc,1,3,1
7fea70079,1,3,1
8cb067b2f,1,3,1
81f1d4d5c,1,2,1
aa2a3d9c7,1,1,1
d7d371a3d,1,3,1
c14ddf8a0,1,1,1
45408f88d,1,1,1
b6a16ab86,1,3,1
15a828f9d,1,3,1
a31d58f0a,0,0,0
acada131d,1,3,1
9351d5173,1,2,1
ec2b6c036,1,1,1
01bcfcde8,1,3,1
fbcea110f,1,1,1
5ddfaab43,1,3,1
1f7c7c248,1,1,1
90bcfd0e4,1,1,1
6c692e208,1,3,1
88fa13291,1,3,1
7494b6aa9,1,2,1
fe5ed81fd,1,3,1
fc7b01af6,1,3,1
34221a4f8,1,3,1
cd89328a8,1,1,1
d583d44d2,1,3,1
2566ab3a5,1,2,1
1c59513dd,1,1,1
3099254c2,1,3,1
100aed9a3,1,2,1
24be8e826,1,1,1
8af959627,1,3,1
5eacd0a22,1,3,1
5bf976dd7,1,3,1
38c82bfc5,1,3,1
d72dafbea,1,2,1
cd8e8d7a1,1,2,1
b446053b6,1,3,1
244cca93e,1,3,1
ab6c8aca6,1,1,1
4c3a2c536,1,3,1
a2cd5b78a,1,2,1
3d889fe46,1,2,1
9dca0bf20,1,3,1
225d2e242,1,1,1
a8df693c0,1,3,1
6fdb43f0b,1,2,1
0ac279a25,1,1,1
8ef276c3b,1,1,1
21cc6a743,1,3,1
0c9133a83,1,3,1
c9e86cf3c,1,3,1
d7d0b2194,1,3,1
68eacf03e,1,3,1
9614a6b17,1,3,1
af005c575,1,3,1
e0e604fc2,1,3,1
85a0bad4f,1,2,1
8d76a1b7f,1,3,1
2a9a33d29,1,3,1
0327b8e94,0,0,0
90dc0d83f,1,3,1
6d994c50c,1,3,1
9a447e958,1,1,1
c6d7271e8,1,1,1
679dad3c6,1,3,1
120ae4dd3,1,3,1
99a994cb1,1,2,1
2a06a5244,1,1,1
fc5f63812,1,3,1
8773f250c,1,3,1
696b615fb,1,3,1
82ea3883e,1,3,1
04a5f717a,1,2,1
884b9a6ec,1,2,1
115a4b208,1,2,1
f594a2e18,1,1,1
7e8bab7a5,1,3,1
302eb3771,1,3,1
0d305f8c2,1,2,1
a77d17ef8,1,3,1
99defcb66,1,3,1
f3629735d,1,3,1
0bcae32b7,1,2,1
07102e682,1,2,1
516fcfdf9,1,1,1
0d4b69793,1,3,1
4b1f93aac,1,3,1
0e70a5a3a,0,0,0
a77b63ee1,1,3,1
ea9d13261,1,3,1
231ad764f,1,3,1
219444cb8,1,3,1
9e11a3158,1,3,1
f9f914ed3,1,3,1
9449dcc18,1,2,1
1eeb50e8f,1,3,1
80cedf6b9,1,3,1
be376ea01,1,1,1
fc43d7ddb,1,1,1
05312ba72,1,1,1
48c838ef7,1,2,1
411bba4e8,1,3,1
dd4196a55,1,3,1
fac4ca24b,1,3,1
bdb5b7ecb,1,3,1
57aa560b5,1,3,1
1c8aa65f6,1,3,1
a206ce13b,1,1,1
6c7251bc8,1,3,1
105c00abe,1,3,1
e7fae9937,1,2,1
f8fb0aa55,1,2,1
bc6d86a40,1,3,1
f3f1dc170,1,3,1
45c278a7d,1,2,1
02eb29707,1,2,1
672e9e752,1,1,1
e6ff21b7e,1,1,1
eed6f01c9,1,2,1
9bfca7e65,1,3,1
548351895,1,1,1
fcae5bea5,1,2,1
275ce4c9b,1,3,1
f9878da24,1,2,1
72d68bbd0,1,1,1
1100bff90,1,3,1
c74d9c9f3,1,3,1
22b562975,1,3,1
09b7cd500,1,1,1
a486e2ab6,1,1,1
a89005005,1,3,1
be5fb246e,1,1,1
739002fc4,1,1,1
f304e7fb3,1,1,1
1f25222ce,1,3,1
90055a5f2,1,3,1
890e7be2b,1,3,1
9aa9d63f8,1,2,1
ae7f59170,1,3,1
8aa74d2d2,1,2,1
7c9e666a7,1,3,1
b22e78544,1,1,1
37a8dcdce,1,3,1
228e88a51,1,3,1
2b6b2524b,0,0,0
b93203aa7,1,3,1
06c724ada,1,3,1
2b2ec33ac,1,2,1
522b73db7,1,1,1
71cdaadb1,1,2,1
493d9cc81,1,3,1
6dd91ba4d,1,3,1
2fa5bde3c,1,2,1
a19eea86b,1,3,1
fd68d0b58,1,3,1
90c5437de,1,1,1
8f32c880e,1,3,1
ff2224b9d,1,1,1
473caf456,1,2,1
c3ed4c50b,1,3,1
63c794465,1,1,1
e468e8d54,1,3,1
1108027ef,1,3,1
5fe32151b,0,0,0
b857d5ac6,1,3,1
81ffabdc8,1,3,1
25c48e7ff,1,2,1
d66a55b13,1,3,1
b16b24c21,1,1,1
eadb7f25e,1,3,1
44c308937,1,1,1
d994c86f0,1,1,1
98f0a2ac7,1,3,1
7e3f52620,1,2,1
8fad77d5b,1,3,1
98f5b7ecf,1,3,1
8ec043344,1,3,1
6cf058ab3,1,3,1
338d441f4,1,3,1
84e146ba6,1,2,1
57b9d7903,0,0,0
c213bcac3,1,3,1
638447198,1,3,1
b83e15288,1,3,1
78b51f6a0,1,3,1
c6c1048af,1,3,1
5dff24075,1,3,1
f06da7096,1,3,1
31e266863,1,2,1
fc1ac0d75,1,3,1
a904d6da4,1,1,1
0f1a3ce5a,1,3,1
77e6966dc,1,2,1
a5b9343c3,1,1,1
3ce3f6acc,1,1,1
f71d5c047,1,1,1
56b0b72b1,1,3,1
448659511,1,3,1
c79c98af1,1,3,1
8bacce548,1,2,1
9243b2c43,1,1,1
29af2b6ec,1,1,1
640e0b69b,1,3,1
a5b4b663d,1,1,1
bc695e9d0,1,3,1
8e8965ae1,1,3,1
23ed3e349,1,3,1
31c2215c1,1,3,1
725a5345e,1,3,1
2fe763187,1,3,1
f5e310e82,1,2,1
5a60fde1f,1,1,1
ca28c5e51,1,3,1
41fa17c7c,1,1,1
132670005,1,2,1
8bd033254,1,3,1
040a9a6f9,1,1,1
be59708a0,1,3,1
69d8727b7,1,3,1
331a745e8,1,3,1
e1c14443e,1,3,1
a426fc504,1,3,1
1aa0769bc,1,3,1
c1ed7562f,1,2,1
07d2a9eff,1,1,1
31e14c50a,1,1,1
23eddf1d8,1,1,1
f74b89005,1,1,1
1b368f29c,1,3,1
ef9b5808b,1,2,1
8cd96bf75,1,3,1
d46569700,1,3,1
9f0f70e44,1,1,1
331c0bbf3,1,3,1
7650ed0f0,1,2,1
1ffe15ff7,1,3,1
173fa657f,1,3,1
9d2fb911c,1,3,1
bcda9d091,1,3,1
15592a54c,1,3,1
9cac98ce6,1,3,1
a484694a1,1,3,1
3a916e954,1,3,1
769d800fa,1,3,1
727567154,1,1,1
eb8de7f47,1,3,1
edd79adb8,1,3,1
beb658bc0,1,3,1
5997cc138,1,3,1
338dddea9,1,2,1
53bb1d133,1,3,1
b9c0de515,1,1,1
4331ce278,1,3,1
f212d0cdc,1,3,1
0f1136ad3,1,1,1
f794655ee,1,3,1
4a9fa9d9e,1,2,1
9b6c3beb5,1,3,1
6c5fb38d4,1,3,1
fb30a71b2,1,1,1
07e427e0c,1,3,1
81af50144,1,3,1
72626612c,1,3,1
43ec1b64b,1,3,1
74fb03e51,1,3,1
4247730f1,1,3,1
fa45ffcb8,1,1,1
f77be41c3,1,3,1
39bf24ec8,1,3,1
dc996a1a4,1,3,1
3c3615b2d,1,3,1
d433a5827,1,1,1
fa39dd076,1,2,1
5ced5d057,1,1,1
71655dcec,1,3,1
2ae2246a7,1,2,1
a22499988,1,3,1
956548cd3,1,1,1
be4275440,1,1,1
edc5c168a,1,2,1
20845a37b,1,1,1
8573077f3,1,2,1
5ca7a1543,1,1,1
d3968a6b0,1,3,1
63cc8aa47,1,3,1
36681d1d5,1,2,1
0011d7c25,1,3,1
a983562e5,1,1,1
c32ecd5bf,1,3,1
e89119f29,1,2,1
890dc359d,1,3,1
35bd82365,1,1,1
1f4a53e6c,1,1,1
754240b6b,1,2,1
8b65f9305,1,3,1
e58fceabe,1,3,1
e24a30aaa,1,1,1
adc03f8b6,1,2,1
850875906,1,3,1
4c631dbf7,1,3,1
f15a31a01,1,1,1
b82ec4b47,1,3,1
e86d8e932,1,3,1
474f23a3a,1,3,1
86da09472,1,3,1
b1170cc46,1,1,1
10400a0b8,0,0,0
43cd2eb4e,1,1,1
208beeb80,1,3,1
4e991c023,1,3,1
edfe1377f,1,3,1
ee8518e4c,1,3,1
6608d48b2,1,3,1
5330c4588,1,2,1
65df826e8,1,3,1
134e12e92,1,2,1
5e9539f73,1,3,1
1a8215249,1,1,1
9619060db,1,3,1
f859bcecf,1,3,1
6381b1706,1,3,1
636d6a0d9,1,3,1
1a4d9f6e1,1,3,1
fc2012c7e,1,3,1
8e2335bf5,1,3,1
0880d7f1e,1,3,1
043d8c534,1,3,1
e1e58cd50,1,3,1
b113401e2,1,3,1
ab0bb2f5a,1,1,1
e6f88d19d,1,3,1
4106b7290,1,3,1
c4894fe2a,1,3,1
b08012e7f,1,1,1
227b372a2,1,3,1
f0137d4e3,1,3,1
79531026f,1,3,1
286ab1e93,1,1,1
4195e3052,1,3,1
16f2fa5c7,1,3,1
615e51eef,1,3,1
6ee33e45d,1,3,1
9499f293e,1,2,1
23df34fbc,1,2,1
6cfd5f1b5,1,3,1
65470d9c0,1,3,1
f8619af42,1,1,1
d8664fb93,1,1,1
167fafe7b,1,2,1
a575d70f3,1,2,1
4d73d97fd,1,3,1
456908d93,1,3,1
6cafa50dd,1,2,1
22c2f101e,1,3,1
37d88b689,1,3,1
9d8032dd0,1,3,1
918ae2c95,1,3,1
86d02f6a8,1,2,1
b03b1a110,1,3,1
91df1b68f,1,3,1
bdde3b5ca,1,3,1
18ef93321,1,2,1
465e2ee50,1,2,1
0b74f813f,1,1,1
f2f8980cd,1,1,1
1aa527f5a,1,3,1
c220fd5cc,1,3,1
6f46311db,1,3,1
ea3de2587,1,3,1
15b6026b1,1,3,1
0b04b1c7a,1,3,1
2179be57e,1,3,1
b1c83d13b,1,3,1
8d54c5d66,0,0,0
12dd13adf,1,3,1
e7fdf6d1c,1,3,1
bcec3d919,1,3,1
e1e2ecc3e,1,2,1
2f50d46b2,1,3,1
b09fa9385,1,2,1
57bf84005,1,1,1
f77a6e11c,1,2,1
f294123c1,1,2,1
d6aa1281f,1,3,1
7edefab1a,1,3,1
51a0d55ba,1,3,1
87520e2c9,1,3,1
ca2c00404,1,2,1
bf2b57c9d,1,3,1
dc7dad1da,1,3,1
07638746f,1,3,1
237343008,1,3,1
c8c71e90a,1,3,1
181f3796e,1,2,1
59a08eeec,1,3,1
56845ff26,1,1,1
1936c68a5,1,1,1
559afad4f,1,3,1
0b501f1d8,1,3,1
1c69743d6,1,3,1
0edacb2ed,1,3,1
7ba9cb4a0,1,3,1
9a9707c98,1,3,1
cc4670dac,1,3,1
e7dca0b2b,1,3,1
87a679d31,1,1,1
