InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
537453,21733,ITALIAN EXTRA VIRGIN OLIVE OIL,1,2025-03-18 03:17:55,12.88,15617.0,Germany
537453,21735,AGED PARMESAN REGGIANO,2,2025-03-18 03:17:55,7.58,15617.0,Germany
537453,21737,GARLIC HERB BREADSTICKS,3,2025-03-18 03:17:55,3.07,15617.0,Germany
537453,21222,,1,2025-03-18 03:17:55,7.24,15617.0,Germany
537453,21229,HAND WARMER BIRD DESIGN,1,2025-03-18 03:17:55,1.86,15617.0,Germany
537454,85123C,DARK CHOCOLATE BAR 85%,1,2025-12-06 21:18:42,3.46,17052.0,United Kingdom
537454,85123A,COLOMBIAN ROAST COFFEE,24,2025-12-06 21:18:42,9.4,17052.0,United Kingdom
537454,85123B,PURE CANE SUGAR,3,2025-12-06 21:18:42,2.51,17052.0,United Kingdom
537454,85123D,FRENCH VANILLA SYRUP,1,2025-12-06 21:18:42,6.12,17052.0,United Kingdom
537454,21220,BICYCLE PUNCTURE REPAIR KIT,4,2025-12-06 21:18:42,3.01,17052.0,United Kingdom
537454,21214,RECIPE BOX PANTRY DESIGN,1,2025-12-06 21:18:42,8.24,17052.0,United Kingdom
C537455,84880,WATERING CAN GREEN 2L,-9,2025-11-14 23:59:45,11.42,13436.0,United Kingdom
C537455,84883,LED GROW LIGHT BULB,-5,2025-11-14 23:59:45,15.56,13436.0,United Kingdom
C537455,84881,ORGANIC POTTING SOIL 10L,-8,2025-11-14 23:59:45,6.73,13436.0,United Kingdom
C537455,84879,CERAMIC PLANT POT WHITE,-10,2025-11-14 23:59:45,9.97,13436.0,United Kingdom
537456,84883,LED GROW LIGHT BULB,2,2025-01-15 22:58:40,14.63,,United Kingdom
537456,84882,GARDENING GLOVES PAIR,2,2025-01-15 22:58:40,5.22,,United Kingdom
537456,22425,SWEET CREAM BUTTER,6,2025-01-15 22:58:40,4.11,,United Kingdom
537456,22424,WHOLE WHEAT BREAD,2,2025-01-15 22:58:40,3.01,,United Kingdom
537456,22427,ORGANIC EGGS DOZEN,2,2025-01-15 22:58:40,4.87,,United Kingdom
537457,22426,STRAWBERRY PRESERVES,1,2025-05-04 20:43:58,3.98,,United Kingdom
537457,22423,ORGANIC WHOLE MILK,1,2025-05-04 20:43:58,3.47,,United Kingdom
537457,22425,SWEET CREAM BUTTER,1,2025-05-04 20:43:58,4.05,,United Kingdom
537458,84883,LED GROW LIGHT BULB,1,2025-03-03 04:34:11,14.94,,United Kingdom
537458,84879,CERAMIC PLANT POT WHITE,6,2025-03-03 04:34:11,9.93,,United Kingdom
537458,21227,VINTAGE UNION JACK CUSHION,3,2025-03-03 04:34:11,15.6,,United Kingdom
537459,21228,WALL CLOCK RETRO RED,4,2025-03-17 22:51:28,19.14,13996.0,United Kingdom
537460,22961,HEART OF WICKER LARGE,1,2025-04-18 02:07:39,3.0,17679.0,United Kingdom
537460,85099B,WHITE HANGING HEART T-LIGHT HOLDER,6,2025-04-18 02:07:39,2.54,17679.0,United Kingdom
537461,71055,USB-C MULTIPORT ADAPTER,4,2025-08-13 05:28:22,26.22,13164.0,United Kingdom
537461,71054,MECHANICAL KEYBOARD,1,2025-08-13 05:28:22,73.22,13164.0,United Kingdom
537461,71056,LARGE DESK PAD BLACK,4,2025-08-13 05:28:22,15.3,13164.0,United Kingdom
537462,21734,ARTISAN PASTA PENNE,2,2025-08-15 03:36:54,3.23,,United Kingdom
537462,21733,ITALIAN EXTRA VIRGIN OLIVE OIL,4,2025-08-15 03:36:54,13.21,,United Kingdom
537462,21736,ORGANIC TOMATO BASIL SAUCE,1,2025-08-15 03:36:54,4.32,,United Kingdom
537463,85123D,FRENCH VANILLA SYRUP,3,2025-02-28 02:14:00,6.24,13923.0,Germany
537463,85123B,PURE CANE SUGAR,4,2025-02-28 02:14:00,2.41,13923.0,Germany
537463,85123A,COLOMBIAN ROAST COFFEE,1,2025-02-28 02:14:00,8.61,13923.0,Germany
537463,85123E,CERAMIC COFFEE MUG,4,2025-02-28 02:14:00,6.53,13923.0,Germany
537464,85099B,WHITE HANGING HEART T-LIGHT HOLDER,1,2025-12-09 20:46:41,2.49,,United Kingdom
537464,22960,HEART OF WICKER SMALL,1,2025-12-09 20:46:41,1.65,,United Kingdom
537464,22720,SET OF 3 CAKE TINS PANTRY,6,2025-12-09 20:46:41,4.82,,United Kingdom
537464,22423,REGENCY CAKESTAND 3 TIER,2,2025-12-09 20:46:41,12.52,,United Kingdom
537464,21224,GLASS STORAGE JAR SMALL,3,2025-12-09 20:46:41,2.16,,United Kingdom
537465,84882,GARDENING GLOVES PAIR,3,2025-07-11 01:36:17,5.14,,United Kingdom
537465,84879,,1,2025-07-11 01:36:17,9.76,,United Kingdom
537466,22960,HEART OF WICKER SMALL,3,2025-07-23 03:49:29,1.65,16055.0,United Kingdom
537466,22720,SET OF 3 CAKE TINS PANTRY,2,2025-07-23 03:49:29,4.86,16055.0,United Kingdom
537466,22961,HEART OF WICKER LARGE,1,2025-07-23 03:49:29,2.82,16055.0,United Kingdom
537467,22960,HEART OF WICKER SMALL,6,2025-01-21 23:23:06,1.64,17553.0,United Kingdom
537467,22423,REGENCY CAKESTAND 3 TIER,3,2025-01-21 23:23:06,12.25,17553.0,United Kingdom
537467,21733,ITALIAN EXTRA VIRGIN OLIVE OIL,1,2025-01-21 23:23:06,12.86,17553.0,United Kingdom
537467,21735,AGED PARMESAN REGGIANO,6,2025-01-21 23:23:06,7.54,17553.0,United Kingdom
537467,21737,GARLIC HERB BREADSTICKS,3,2025-01-21 23:23:06,3.01,17553.0,United Kingdom
537467,21734,ARTISAN PASTA PENNE,3,2025-01-21 23:23:06,3.16,17553.0,United Kingdom
537467,21227,VINTAGE UNION JACK CUSHION,2,2025-01-21 23:23:06,15.13,17553.0,United Kingdom
537468,22961,HEART OF WICKER LARGE,6,2025-11-16 00:44:01,2.85,,United Kingdom
537468,22720,SET OF 3 CAKE TINS PANTRY,24,2025-11-16 00:44:01,5.07,,United Kingdom
537468,22960,HEART OF WICKER SMALL,24,2025-11-16 00:44:01,1.72,,United Kingdom
537469,21734,ARTISAN PASTA PENNE,4,2025-06-25 21:01:52,3.3,12870.0,United Kingdom
537469,21737,GARLIC HERB BREADSTICKS,2,2025-06-25 21:01:52,3.12,12870.0,United Kingdom
537469,21214,RECIPE BOX PANTRY DESIGN,3,2025-06-25 21:01:52,8.21,12870.0,United Kingdom
537469,21231,FELTCRAFT DOLL ROSIE,1,2025-06-25 21:01:52,3.04,12870.0,United Kingdom
537470,71054,MECHANICAL KEYBOARD,1,2025-10-28 23:10:15,71.58,15401.0,United Kingdom
537470,71053,WIRELESS ERGONOMIC MOUSE,1,2025-10-28 23:10:15,29.32,15401.0,United Kingdom
537471,22424,WHOLE WHEAT BREAD,6,2025-07-07 03:21:34,3.03,,United Kingdom
537471,22425,SWEET CREAM BUTTER,4,2025-07-07 03:21:34,4.26,,United Kingdom
537471,22423,ORGANIC WHOLE MILK,2,2025-07-07 03:21:34,3.55,,United Kingdom
537472,22426,STRAWBERRY PRESERVES,2,2025-08-18 02:57:55,4.03,13001.0,United Kingdom
537472,22424,WHOLE WHEAT BREAD,2,2025-08-18 02:57:55,3.13,13001.0,United Kingdom
537473,21733,ITALIAN EXTRA VIRGIN OLIVE OIL,2,2025-11-08 03:50:44,12.91,17944.0,United Kingdom
537473,21734,ARTISAN PASTA PENNE,3,2025-11-08 03:50:44,3.28,17944.0,United Kingdom
537473,21737,GARLIC HERB BREADSTICKS,2,2025-11-08 03:50:44,3.09,17944.0,United Kingdom
537473,21735,AGED PARMESAN REGGIANO,2,2025-11-08 03:50:44,7.97,17944.0,United Kingdom
537473,21736,ORGANIC TOMATO BASIL SAUCE,4,2025-11-08 03:50:44,4.37,17944.0,United Kingdom
537473,21228,WALL CLOCK RETRO RED,1,2025-11-08 03:50:44,19.28,17944.0,United Kingdom
537473,21225,GLASS STORAGE JAR LARGE,1,2025-11-08 03:50:44,3.87,17944.0,United Kingdom
537474,85123E,CERAMIC COFFEE MUG,4,2025-04-22 03:47:16,6.61,14502.0,United Kingdom
537474,85123A,COLOMBIAN ROAST COFFEE,2,2025-04-22 03:47:16,9.34,14502.0,United Kingdom
537474,21222,RETRO SPOT APRON,6,2025-04-22 03:47:16,6.74,14502.0,United Kingdom
537475,21734,ARTISAN PASTA PENNE,2,2025-06-22 19:13:45,3.32,13706.0,United Kingdom
537475,21733,ITALIAN EXTRA VIRGIN OLIVE OIL,1,2025-06-22 19:13:45,12.6,13706.0,United Kingdom
537476,85123A,COLOMBIAN ROAST COFFEE,3,2025-10-04 17:27:19,8.56,18241.0,United Kingdom
537476,85123D,FRENCH VANILLA SYRUP,2,2025-10-04 17:27:19,5.99,18241.0,United Kingdom
537476,85123C,DARK CHOCOLATE BAR 85%,1,2025-10-04 17:27:19,3.45,18241.0,United Kingdom
537476,85123E,CERAMIC COFFEE MUG,4,2025-10-04 17:27:19,6.78,18241.0,United Kingdom
537476,71054,MECHANICAL KEYBOARD,2,2025-10-04 17:27:19,66.63,18241.0,United Kingdom
537476,71055,USB-C MULTIPORT ADAPTER,6,2025-10-04 17:27:19,25.61,18241.0,United Kingdom
537476,71056,LARGE DESK PAD BLACK,1,2025-10-04 17:27:19,16.64,18241.0,United Kingdom
537476,21217,PACK OF 20 NAPKINS,1,2025-10-04 17:27:19,1.43,18241.0,United Kingdom
537477,22425,SWEET CREAM BUTTER,1,2025-11-09 02:04:30,4.11,15941.0,United Kingdom
537477,22424,WHOLE WHEAT BREAD,3,2025-11-09 02:04:30,3.02,15941.0,United Kingdom
537477,22427,ORGANIC EGGS DOZEN,2,2025-11-09 02:04:30,4.84,15941.0,United Kingdom
537477,22423,ORGANIC WHOLE MILK,4,2025-11-09 02:04:30,3.43,15941.0,United Kingdom
537478,21734,ARTISAN PASTA PENNE,2,2025-04-26 04:47:49,3.43,17720.0,United Kingdom
537478,21736,ORGANIC TOMATO BASIL SAUCE,3,2025-04-26 04:47:49,4.38,17720.0,United Kingdom
537478,21733,ITALIAN EXTRA VIRGIN OLIVE OIL,2,2025-04-26 04:47:49,13.01,17720.0,United Kingdom
537478,21214,RECIPE BOX PANTRY DESIGN,12,2025-04-26 04:47:49,7.96,17720.0,United Kingdom
537479,22427,ORGANIC EGGS DOZEN,1,2025-02-08 19:56:41,5.05,13206.0,United Kingdom
537479,22425,SWEET CREAM BUTTER,1,2025-02-08 19:56:41,4.17,13206.0,United Kingdom
537480,85099B,WHITE HANGING HEART T-LIGHT HOLDER,1,2025-10-01 05:18:33,2.67,16832.0,United Kingdom
537480,22961,HEART OF WICKER LARGE,2,2025-10-01 05:18:33,2.95,16832.0,United Kingdom
537480,22423,REGENCY CAKESTAND 3 TIER,4,2025-10-01 05:18:33,12.28,16832.0,United Kingdom
537480,22427,ORGANIC EGGS DOZEN,4,2025-10-01 05:18:33,5.1,16832.0,United Kingdom
537480,22424,WHOLE WHEAT BREAD,2,2025-10-01 05:18:33,3.13,16832.0,United Kingdom
537481,71057,MONITOR LIGHT BAR,4,2025-09-29 21:14:15,41.38,14248.0,United Kingdom
537481,71056,LARGE DESK PAD BLACK,3,2025-09-29 21:14:15,16.3,14248.0,United Kingdom
537481,71054,MECHANICAL KEYBOARD,2,2025-09-29 21:14:15,71.33,14248.0,United Kingdom
537481,71055,USB-C MULTIPORT ADAPTER,3,2025-09-29 21:14:15,24.01,14248.0,United Kingdom
537481,71053,WIRELESS ERGONOMIC MOUSE,4,2025-09-29 21:14:15,29.42,14248.0,United Kingdom
537481,21229,HAND WARMER BIRD DESIGN,1,2025-09-29 21:14:15,1.96,14248.0,United Kingdom
537482,85123E,CERAMIC COFFEE MUG,1,2025-03-10 22:52:08,6.39,14483.0,United Kingdom
537482,85123A,COLOMBIAN ROAST COFFEE,1,2025-03-10 22:52:08,9.13,14483.0,United Kingdom
537482,20727,ALMOND DANISH,1,2025-03-10 22:52:08,2.85,14483.0,United Kingdom
537482,20726,PAIN AU CHOCOLAT,4,2025-03-10 22:52:08,2.45,14483.0,United Kingdom
537482,21214,RECIPE BOX PANTRY DESIGN,3,2025-03-10 22:52:08,7.62,14483.0,United Kingdom
537483,84883,LED GROW LIGHT BULB,6,2025-11-30 03:48:23,14.77,12637.0,United Kingdom
537483,84879,CERAMIC PLANT POT WHITE,12,2025-11-30 03:48:23,10.2,12637.0,United Kingdom
537483,84880,WATERING CAN GREEN 2L,1,2025-11-30 03:48:23,11.88,12637.0,United Kingdom
537484,71054,MECHANICAL KEYBOARD,4,2025-03-02 19:44:42,67.54,15108.0,France
537484,71053,WIRELESS ERGONOMIC MOUSE,4,2025-03-02 19:44:42,29.5,15108.0,France
537485,85123E,CERAMIC COFFEE MUG,3,2025-12-15 00:53:30,6.49,14185.0,United Kingdom
537485,85123C,DARK CHOCOLATE BAR 85%,1,2025-12-15 00:53:30,3.37,14185.0,United Kingdom
537485,85123D,FRENCH VANILLA SYRUP,1,2025-12-15 00:53:30,6.04,14185.0,United Kingdom
537485,21229,HAND WARMER BIRD DESIGN,4,2025-12-15 00:53:30,1.95,14185.0,United Kingdom
537486,71054,MECHANICAL KEYBOARD,6,2025-03-02 00:36:48,66.54,,United Kingdom
537486,71057,MONITOR LIGHT BAR,2,2025-03-02 00:36:48,39.39,,United Kingdom
537486,21223,SET OF 6 SPICE JARS,3,2025-03-02 00:36:48,10.37,,United Kingdom
537487,71055,USB-C MULTIPORT ADAPTER,6,2025-12-07 19:12:09,25.92,15546.0,United Kingdom
537487,71054,MECHANICAL KEYBOARD,12,2025-12-07 19:12:09,66.56,15546.0,United Kingdom
537487,71057,MONITOR LIGHT BAR,2,2025-12-07 19:12:09,39.93,15546.0,United Kingdom
537488,84882,GARDENING GLOVES PAIR,1,2025-02-24 20:48:50,5.03,14759.0,United Kingdom
537488,84879,CERAMIC PLANT POT WHITE,1,2025-02-24 20:48:50,10.12,14759.0,United Kingdom
537488,84881,ORGANIC POTTING SOIL 10L,2,2025-02-24 20:48:50,6.97,14759.0,United Kingdom
537488,84880,WATERING CAN GREEN 2L,1,2025-02-24 20:48:50,11.44,14759.0,United Kingdom
537489,71056,LARGE DESK PAD BLACK,1,2025-10-03 18:46:20,15.66,16972.0,Spain
537489,71055,USB-C MULTIPORT ADAPTER,1,2025-10-03 18:46:20,24.16,16972.0,Spain
537490,71053,WIRELESS ERGONOMIC MOUSE,2,2025-08-13 18:41:34,28.6,,United Kingdom
537490,71056,LARGE DESK PAD BLACK,1,2025-08-13 18:41:34,15.49,,United Kingdom
537490,21215,WOODEN PICTURE FRAME,2,2025-08-13 18:41:34,5.57,,United Kingdom
537491,85123C,DARK CHOCOLATE BAR 85%,3,2025-12-10 02:52:27,3.55,15807.0,United Kingdom
537491,85123D,FRENCH VANILLA SYRUP,24,2025-12-10 02:52:27,6.27,15807.0,United Kingdom
537491,22426,STRAWBERRY PRESERVES,1,2025-12-10 02:52:27,3.92,15807.0,United Kingdom
537491,22427,ORGANIC EGGS DOZEN,1,2025-12-10 02:52:27,4.91,15807.0,United Kingdom
537491,22424,WHOLE WHEAT BREAD,2,2025-12-10 02:52:27,3.1,15807.0,United Kingdom
537491,22425,SWEET CREAM BUTTER,1,2025-12-10 02:52:27,4.43,15807.0,United Kingdom
537491,20727,ALMOND DANISH,4,2025-12-10 02:52:27,2.64,15807.0,United Kingdom
537491,20728,CAPPUCCINO CUP & SAUCER,4,2025-12-10 02:52:27,8.52,15807.0,United Kingdom
537491,20725,CROISSANT ALL BUTTER,4,2025-12-10 02:52:27,2.31,15807.0,United Kingdom
537491,21220,BICYCLE PUNCTURE REPAIR KIT,1,2025-12-10 02:52:27,2.98,15807.0,United Kingdom
537492,21215,WOODEN PICTURE FRAME,1,2025-06-07 16:36:47,5.69,16659.0,United Kingdom
537493,71054,MECHANICAL KEYBOARD,2,2025-07-08 03:47:01,70.75,14851.0,United Kingdom
537493,71056,LARGE DESK PAD BLACK,2,2025-07-08 03:47:01,16.37,14851.0,United Kingdom
537493,71057,MONITOR LIGHT BAR,12,2025-07-08 03:47:01,41.78,14851.0,United Kingdom
537493,71055,USB-C MULTIPORT ADAPTER,3,2025-07-08 03:47:01,23.94,14851.0,United Kingdom
537493,22425,SWEET CREAM BUTTER,4,2025-07-08 03:47:01,4.33,14851.0,United Kingdom
537493,22424,WHOLE WHEAT BREAD,3,2025-07-08 03:47:01,2.93,14851.0,United Kingdom
537493,21222,RETRO SPOT APRON,6,2025-07-08 03:47:01,6.71,14851.0,United Kingdom
537494,71053,WIRELESS ERGONOMIC MOUSE,3,2025-01-27 22:21:46,29.81,15874.0,United Kingdom
537494,71054,MECHANICAL KEYBOARD,1,2025-01-27 22:21:46,68.02,15874.0,United Kingdom
537495,20725,CROISSANT ALL BUTTER,2,2025-03-13 04:57:47,2.19,18203.0,United Kingdom
537495,20727,ALMOND DANISH,3,2025-03-13 04:57:47,2.7,18203.0,United Kingdom
537496,71054,MECHANICAL KEYBOARD,1,2025-02-12 02:36:49,72.57,13929.0,United Kingdom
537496,71056,LARGE DESK PAD BLACK,1,2025-02-12 02:36:49,15.39,13929.0,United Kingdom
537497,22961,HEART OF WICKER LARGE,2,2025-01-16 01:03:03,2.88,15891.0,United Kingdom
537497,85099B,WHITE HANGING HEART T-LIGHT HOLDER,2,2025-01-16 01:03:03,2.62,15891.0,United Kingdom
537497,22720,SET OF 3 CAKE TINS PANTRY,1,2025-01-16 01:03:03,4.75,15891.0,United Kingdom
537497,22960,HEART OF WICKER SMALL,1,2025-01-16 01:03:03,1.69,15891.0,United Kingdom
537497,21736,ORGANIC TOMATO BASIL SAUCE,1,2025-01-16 01:03:03,4.37,15891.0,United Kingdom
537497,21734,ARTISAN PASTA PENNE,1,2025-01-16 01:03:03,3.31,15891.0,United Kingdom
537498,85123D,FRENCH VANILLA SYRUP,1,2025-12-29 23:05:51,5.74,16934.0,United Kingdom
537498,85123B,PURE CANE SUGAR,2,2025-12-29 23:05:51,2.49,16934.0,United Kingdom
537498,85123C,DARK CHOCOLATE BAR 85%,2,2025-12-29 23:05:51,3.35,16934.0,United Kingdom
537498,85123A,COLOMBIAN ROAST COFFEE,1,2025-12-29 23:05:51,9.19,16934.0,United Kingdom
537499,71053,WIRELESS ERGONOMIC MOUSE,2,2025-04-01 23:28:44,30.5,16207.0,United Kingdom
537499,71055,USB-C MULTIPORT ADAPTER,2,2025-04-01 23:28:44,26.0,16207.0,United Kingdom
537499,71056,LARGE DESK PAD BLACK,4,2025-04-01 23:28:44,16.62,16207.0,United Kingdom
537499,21225,GLASS STORAGE JAR LARGE,3,2025-04-01 23:28:44,3.96,16207.0,United Kingdom
537500,85123E,CERAMIC COFFEE MUG,6,2025-03-27 20:19:11,6.72,16571.0,United Kingdom
537500,85123D,FRENCH VANILLA SYRUP,4,2025-03-27 20:19:11,5.92,16571.0,United Kingdom
537500,85123A,COLOMBIAN ROAST COFFEE,2,2025-03-27 20:19:11,8.57,16571.0,United Kingdom
537501,22426,STRAWBERRY PRESERVES,2,2025-06-09 23:36:56,3.95,,Germany
537501,22424,WHOLE WHEAT BREAD,1,2025-06-09 23:36:56,3.08,,Germany
537501,71056,LARGE DESK PAD BLACK,3,2025-06-09 23:36:56,16.75,,Germany
537501,71055,USB-C MULTIPORT ADAPTER,3,2025-06-09 23:36:56,25.5,,Germany
537502,20726,PAIN AU CHOCOLAT,1,2025-08-10 02:05:16,2.59,18058.0,United Kingdom
537502,20729,BLUEBERRY SCONE,2,2025-08-10 02:05:16,2.4,18058.0,United Kingdom
537502,20728,CAPPUCCINO CUP & SAUCER,1,2025-08-10 02:05:16,8.36,18058.0,United Kingdom
537503,85123E,CERAMIC COFFEE MUG,4,2025-06-08 21:04:56,6.43,15942.0,United Kingdom
537503,85123D,FRENCH VANILLA SYRUP,4,2025-06-08 21:04:56,5.79,15942.0,United Kingdom
537503,21220,BICYCLE PUNCTURE REPAIR KIT,6,2025-06-08 21:04:56,3.12,15942.0,United Kingdom
537504,22720,SET OF 3 CAKE TINS PANTRY,1,2025-06-08 16:44:53,4.91,17165.0,United Kingdom
537504,22423,REGENCY CAKESTAND 3 TIER,6,2025-06-08 16:44:53,12.12,17165.0,United Kingdom
537504,22960,HEART OF WICKER SMALL,3,2025-06-08 16:44:53,1.6,17165.0,United Kingdom
537504,22961,HEART OF WICKER LARGE,1,2025-06-08 16:44:53,2.94,17165.0,United Kingdom
537504,85099B,WHITE HANGING HEART T-LIGHT HOLDER,1,2025-06-08 16:44:53,2.65,17165.0,United Kingdom
537504,84882,GARDENING GLOVES PAIR,2,2025-06-08 16:44:53,5.0,17165.0,United Kingdom
537504,84879,CERAMIC PLANT POT WHITE,1,2025-06-08 16:44:53,10.4,17165.0,United Kingdom
537504,84881,ORGANIC POTTING SOIL 10L,1,2025-06-08 16:44:53,6.68,17165.0,United Kingdom
537505,22426,STRAWBERRY PRESERVES,3,2025-03-10 17:06:25,3.77,14665.0,United Kingdom
537505,22423,ORGANIC WHOLE MILK,3,2025-03-10 17:06:25,3.42,14665.0,United Kingdom
537505,22424,WHOLE WHEAT BREAD,2,2025-03-10 17:06:25,2.99,14665.0,United Kingdom
537506,21736,ORGANIC TOMATO BASIL SAUCE,1,2025-06-27 23:51:54,4.58,16039.0,United Kingdom
537506,21734,ARTISAN PASTA PENNE,1,2025-06-27 23:51:54,3.36,16039.0,United Kingdom
537506,21737,GARLIC HERB BREADSTICKS,2,2025-06-27 23:51:54,3.07,16039.0,United Kingdom
537506,21733,ITALIAN EXTRA VIRGIN OLIVE OIL,3,2025-06-27 23:51:54,12.59,16039.0,United Kingdom
537506,20727,ALMOND DANISH,1,2025-06-27 23:51:54,2.64,16039.0,United Kingdom
537506,20726,PAIN AU CHOCOLAT,6,2025-06-27 23:51:54,2.59,16039.0,United Kingdom
537506,20725,CROISSANT ALL BUTTER,3,2025-06-27 23:51:54,2.27,16039.0,United Kingdom
537507,21213,MINI PAINT SET 9 COLOURS,1,2025-04-03 18:20:12,1.24,,EIRE
537508,20727,ALMOND DANISH,3,2025-07-08 00:25:33,2.82,15773.0,United Kingdom
537508,20725,CROISSANT ALL BUTTER,2,2025-07-08 00:25:33,2.19,15773.0,United Kingdom
537508,20728,CAPPUCCINO CUP & SAUCER,4,2025-07-08 00:25:33,8.57,15773.0,United Kingdom
537508,84880,WATERING CAN GREEN 2L,1,2025-07-08 00:25:33,11.23,15773.0,United Kingdom
537508,84882,GARDENING GLOVES PAIR,6,2025-07-08 00:25:33,4.88,15773.0,United Kingdom
537508,22426,STRAWBERRY PRESERVES,1,2025-07-08 00:25:33,4.02,15773.0,United Kingdom
537508,22427,ORGANIC EGGS DOZEN,1,2025-07-08 00:25:33,4.93,15773.0,United Kingdom
537508,22424,WHOLE WHEAT BREAD,4,2025-07-08 00:25:33,3.02,15773.0,United Kingdom
537509,71057,MONITOR LIGHT BAR,1,2025-06-11 18:04:44,39.11,12984.0,United Kingdom
537509,71055,USB-C MULTIPORT ADAPTER,1,2025-06-11 18:04:44,25.56,12984.0,United Kingdom
537510,22424,WHOLE WHEAT BREAD,24,2025-09-10 21:27:03,3.12,16842.0,United Kingdom
537510,22423,ORGANIC WHOLE MILK,2,2025-09-10 21:27:03,3.56,16842.0,United Kingdom
537510,22427,ORGANIC EGGS DOZEN,2,2025-09-10 21:27:03,4.99,16842.0,United Kingdom
537510,22425,SWEET CREAM BUTTER,1,2025-09-10 21:27:03,4.12,16842.0,United Kingdom
537511,84880,WATERING CAN GREEN 2L,4,2025-11-20 00:14:49,11.53,16041.0,United Kingdom
537511,84879,CERAMIC PLANT POT WHITE,4,2025-11-20 00:14:49,9.88,16041.0,United Kingdom
537511,84883,LED GROW LIGHT BULB,1,2025-11-20 00:14:49,15.36,16041.0,United Kingdom
537511,84881,ORGANIC POTTING SOIL 10L,2,2025-11-20 00:14:49,6.85,16041.0,United Kingdom
537511,21225,GLASS STORAGE JAR LARGE,4,2025-11-20 00:14:49,3.98,16041.0,United Kingdom
537512,22426,STRAWBERRY PRESERVES,3,2025-10-26 02:51:18,4.03,14442.0,Spain
537512,22424,WHOLE WHEAT BREAD,1,2025-10-26 02:51:18,2.84,14442.0,Spain
537512,22423,ORGANIC WHOLE MILK,1,2025-10-26 02:51:18,3.4,14442.0,Spain
537513,85123C,DARK CHOCOLATE BAR 85%,2,2025-01-29 18:08:10,3.51,12663.0,United Kingdom
537513,85123B,PURE CANE SUGAR,2,2025-01-29 18:08:10,2.57,12663.0,United Kingdom
537513,85123D,FRENCH VANILLA SYRUP,1,2025-01-29 18:08:10,5.84,12663.0,United Kingdom
537513,85123A,COLOMBIAN ROAST COFFEE,3,2025-01-29 18:08:10,9.35,12663.0,United Kingdom
537513,22423,ORGANIC WHOLE MILK,1,2025-01-29 18:08:10,3.45,12663.0,United Kingdom
537513,22425,SWEET CREAM BUTTER,3,2025-01-29 18:08:10,4.11,12663.0,United Kingdom
537513,22426,STRAWBERRY PRESERVES,2,2025-01-29 18:08:10,3.98,12663.0,United Kingdom
537513,22424,WHOLE WHEAT BREAD,1,2025-01-29 18:08:10,3.03,12663.0,United Kingdom
537513,22427,ORGANIC EGGS DOZEN,3,2025-01-29 18:08:10,5.06,12663.0,United Kingdom
537514,84880,WATERING CAN GREEN 2L,3,2025-06-03 23:17:04,11.01,15305.0,United Kingdom
537514,84881,ORGANIC POTTING SOIL 10L,1,2025-06-03 23:17:04,7.33,15305.0,United Kingdom
537514,84882,GARDENING GLOVES PAIR,1,2025-06-03 23:17:04,4.91,15305.0,United Kingdom
537514,84883,LED GROW LIGHT BULB,4,2025-06-03 23:17:04,14.75,15305.0,United Kingdom
537515,22961,HEART OF WICKER LARGE,1,2025-01-12 00:14:32,3.02,17636.0,United Kingdom
537515,22720,SET OF 3 CAKE TINS PANTRY,3,2025-01-12 00:14:32,4.95,17636.0,United Kingdom
537516,20726,PAIN AU CHOCOLAT,1,2025-07-07 03:29:20,2.57,12764.0,Spain
537516,20725,CROISSANT ALL BUTTER,1,2025-07-07 03:29:20,2.35,12764.0,Spain
537516,84879,CERAMIC PLANT POT WHITE,4,2025-07-07 03:29:20,10.04,12764.0,Spain
537516,84882,GARDENING GLOVES PAIR,2,2025-07-07 03:29:20,4.82,12764.0,Spain
537516,84883,LED GROW LIGHT BULB,2,2025-07-07 03:29:20,15.63,12764.0,Spain
537516,21223,SET OF 6 SPICE JARS,6,2025-07-07 03:29:20,9.79,12764.0,Spain
537516,21230,BATHROOM SCALE VINTAGE,4,2025-07-07 03:29:20,22.29,12764.0,Spain
537516,21226,CHILLI LIGHTS STRING,3,2025-07-07 03:29:20,8.82,12764.0,Spain
537517,20727,ALMOND DANISH,1,2025-07-24 19:26:32,2.68,18277.0,United Kingdom
537517,20728,CAPPUCCINO CUP & SAUCER,2,2025-07-24 19:26:32,8.37,18277.0,United Kingdom
537518,85123E,CERAMIC COFFEE MUG,1,2025-01-18 03:24:36,6.57,16676.0,United Kingdom
537518,85123B,PURE CANE SUGAR,6,2025-01-18 03:24:36,2.53,16676.0,United Kingdom
537518,85123C,DARK CHOCOLATE BAR 85%,3,2025-01-18 03:24:36,3.62,16676.0,United Kingdom
537519,21230,BATHROOM SCALE VINTAGE,1,2025-01-11 20:28:10,21.19,16171.0,United Kingdom
537520,84881,ORGANIC POTTING SOIL 10L,1,2025-02-03 23:48:13,6.85,17135.0,United Kingdom
537520,84883,LED GROW LIGHT BULB,1,2025-02-03 23:48:13,14.96,17135.0,United Kingdom
537521,20726,PAIN AU CHOCOLAT,3,2025-02-13 18:33:48,2.62,13329.0,United Kingdom
537521,20725,CROISSANT ALL BUTTER,24,2025-02-13 18:33:48,2.25,13329.0,United Kingdom
