customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_bucket,avg_monthly_spend,spend_gap,num_addon_services,has_internet,is_month_to_month,is_electronic_check,charges_per_service,is_new_customer,pm_contract,pm_contract_te_oof
4950-BDEUX,Male,0,No,No,35,No,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,49.2,1701.65,0,25-48mo,48.61857142857143,-0.5814285714285745,3,1,1,1,12.3,0,Electronic check | Month-to-month,0.5290717551395768
0229-LFJAF,Male,0,No,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),69.65,4908.25,0,61mo+,68.17013888888889,-1.47986111111112,4,1,0,0,11.608333333333334,0,Bank transfer (automatic) | Two year,0.03365301097440313
4778-IZARL,Male,0,Yes,No,63,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),110.1,6705.7,0,61mo+,106.43968253968254,-3.660317460317458,6,1,0,0,13.7625,0,Credit card (automatic) | Two year,0.025606186011606306
2595-KIWPV,Male,0,No,Yes,27,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.7,509.3,0,25-48mo,18.862962962962964,-0.8370370370370352,0,0,0,0,19.7,0,Credit card (automatic) | Two year,0.030112486114665573
5208-HFSBT,Female,0,No,No,2,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),55.05,102.75,1,0-6mo,51.375,-3.674999999999997,2,1,1,0,13.7625,1,Credit card (automatic) | Month-to-month,0.31913181905488835
2946-KIQSP,Female,0,No,No,35,No,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,33.45,1175.85,0,25-48mo,33.59571428571428,0.14571428571427703,2,1,1,0,11.15,0,Mailed check | Month-to-month,0.30736638261654076
5312-TSZVC,Female,0,No,Yes,15,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.65,270.6,0,13-24mo,18.040000000000003,-1.6099999999999959,0,0,0,0,19.65,0,Mailed check | One year,0.08163496140380183
4441-NIHPT,Female,1,No,No,13,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,74.3,940.35,1,13-24mo,72.33461538461539,-1.9653846153846075,1,1,1,1,24.766666666666666,0,Electronic check | Month-to-month,0.5344521458698098
9058-HRZSV,Female,1,Yes,No,65,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,94.4,6126.15,0,61mo+,94.24846153846153,-0.15153846153847894,4,1,1,1,15.733333333333334,0,Electronic check | Month-to-month,0.5454685719986728
1518-VOWAV,Female,0,No,No,9,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,74.65,703.55,1,7-12mo,78.17222222222222,3.5222222222222115,4,1,1,1,12.441666666666668,0,Electronic check | Month-to-month,0.5290717551395768
7379-FNIUJ,Male,0,No,No,2,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,100.2,198.5,0,0-6mo,99.25,-0.9500000000000028,4,1,1,1,16.7,1,Electronic check | Month-to-month,0.5290717551395768
4817-QRJSX,Female,0,No,No,10,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),81.0,818.05,1,7-12mo,81.80499999999999,0.8049999999999926,1,1,1,0,27.0,0,Credit card (automatic) | Month-to-month,0.29779151516679164
0486-LGCCH,Male,0,Yes,Yes,11,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.65,225.75,0,7-12mo,20.522727272727273,0.8727272727272748,0,0,0,0,19.65,0,Mailed check | Two year,0.0172993759344817
9531-NSBMR,Female,0,No,No,36,Yes,No,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),19.25,679.8,0,25-48mo,18.883333333333333,-0.36666666666666714,0,0,0,0,19.25,0,Bank transfer (automatic) | One year,0.0973396383801464
0822-QGCXA,Female,1,Yes,No,27,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,83.85,2310.2,0,25-48mo,85.56296296296296,1.712962962962962,5,1,1,1,11.978571428571428,0,Electronic check | Month-to-month,0.545237048618192
3544-FBCAS,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),83.6,5959.3,0,61mo+,82.76805555555556,-0.8319444444444315,5,1,0,0,11.942857142857141,0,Credit card (automatic) | Two year,0.02796202657841359
0916-KNFAJ,Male,0,Yes,No,61,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Mailed check,69.9,4226.7,0,61mo+,69.29016393442623,-0.6098360655737736,3,1,0,0,13.98,0,Mailed check | Two year,0.0172993759344817
0193-ESZXP,Female,1,Yes,No,58,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),105.5,6205.5,1,49-60mo,106.99137931034483,1.4913793103448256,5,1,0,0,15.071428571428571,0,Credit card (automatic) | One year,0.1172353041717614
0428-IKYCP,Male,0,Yes,No,22,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),87.0,1850.65,0,13-24mo,84.12045454545455,-2.8795454545454504,2,1,1,0,21.75,0,Bank transfer (automatic) | Month-to-month,0.32653180742734916
7330-WZLNC,Female,0,No,No,5,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.8,455.5,1,0-6mo,91.1,0.29999999999999716,2,1,1,1,22.7,0,Electronic check | Month-to-month,0.545237048618192
1597-LHYNC,Female,1,No,No,26,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,95.0,2497.2,1,25-48mo,96.04615384615384,1.0461538461538424,3,1,1,1,19.0,0,Electronic check | Month-to-month,0.546216898869445
9705-IOVQQ,Male,1,Yes,Yes,61,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,99.0,5969.3,0,61mo+,97.85737704918033,-1.1426229508196712,3,1,0,1,19.8,0,Electronic check | One year,0.18841152795939065
2474-BRUCM,Male,1,Yes,No,40,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,101.85,4086.3,1,25-48mo,102.1575,0.30750000000000455,3,1,1,1,20.369999999999997,0,Electronic check | Month-to-month,0.5344521458698098
8065-BVEPF,Male,1,No,No,65,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.1,6496.15,0,61mo+,99.94076923076922,0.8407692307692258,4,1,1,0,16.516666666666666,0,Bank transfer (automatic) | Month-to-month,0.3231734990541154
2081-VEYEH,Male,0,No,No,3,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,107.95,318.6,0,0-6mo,106.2,-1.75,5,1,1,1,15.421428571428573,1,Electronic check | Month-to-month,0.546216898869445
7801-CEDNV,Male,0,Yes,No,27,Yes,No,DSL,Yes,No,No,No,No,No,One year,No,Credit card (automatic),48.7,1421.75,0,25-48mo,52.657407407407405,3.957407407407402,1,1,0,0,16.233333333333334,0,Credit card (automatic) | One year,0.11493617103246348
5736-YEJAX,Male,0,No,Yes,69,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),79.45,5502.55,0,61mo+,79.74710144927536,0.29710144927535964,5,1,0,0,11.35,0,Credit card (automatic) | Two year,0.030112486114665573
8510-TMWYB,Female,0,Yes,Yes,54,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),59.8,3246.45,0,49-60mo,60.11944444444444,0.31944444444444287,2,1,0,0,14.95,0,Bank transfer (automatic) | Two year,0.03365301097440313
2038-YSEZE,Female,0,No,No,29,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,67.45,1801.1,0,25-48mo,62.106896551724134,-5.343103448275869,3,1,1,0,13.49,0,Mailed check | Month-to-month,0.32649664757474545
4847-TAJYI,Female,1,No,No,6,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.35,567.8,0,0-6mo,94.63333333333333,5.283333333333331,2,1,1,1,22.3375,0,Electronic check | Month-to-month,0.545237048618192
6082-GLJIX,Male,0,No,No,18,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.25,331.35,0,13-24mo,18.408333333333335,-0.841666666666665,0,0,1,0,19.25,0,Mailed check | Month-to-month,0.32649664757474545
5832-XKAES,Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),69.8,134.7,1,0-6mo,67.35,-2.450000000000003,0,1,1,0,34.9,1,Credit card (automatic) | Month-to-month,0.34472437750393026
9867-NNXLC,Female,0,No,No,22,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,20.05,470.2,0,13-24mo,21.37272727272727,1.3227272727272705,0,0,1,0,20.05,0,Mailed check | Month-to-month,0.3139376617544882
7850-THJMU,Female,0,Yes,Yes,26,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.65,494.9,0,25-48mo,19.034615384615385,-0.6153846153846132,0,0,0,0,19.65,0,Credit card (automatic) | Two year,0.02796202657841359
3797-FKOGQ,Male,0,No,Yes,11,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,86.2,893.2,0,7-12mo,81.2,-5.0,1,1,1,1,28.733333333333334,0,Electronic check | Month-to-month,0.5290717551395768
8647-SDTWQ,Male,0,Yes,Yes,57,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.3,4018.35,0,49-60mo,70.49736842105263,-3.80263157894737,0,1,1,1,37.15,0,Electronic check | Month-to-month,0.5454685719986728
0690-SRQID,Male,0,No,No,4,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,19.65,67.55,0,0-6mo,16.8875,-2.7624999999999993,0,0,1,0,19.65,0,Mailed check | Month-to-month,0.31510841659791056
0362-ZBZWJ,Male,0,No,No,36,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.9,3067.2,1,25-48mo,85.19999999999999,0.29999999999998295,1,1,1,1,28.3,0,Electronic check | Month-to-month,0.5344521458698098
6729-FZWSY,Male,0,No,No,67,Yes,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,19.45,1195.95,0,61mo+,17.85,-1.5999999999999979,0,0,0,0,19.45,0,Mailed check | One year,0.07349076115669285
2338-BQEZT,Female,0,No,No,55,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),50.55,2832.75,0,49-60mo,51.50454545454546,0.9545454545454604,1,1,1,0,16.849999999999998,0,Credit card (automatic) | Month-to-month,0.31913181905488835
1194-HVAIF,Female,0,Yes,No,27,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),95.0,2462.55,0,25-48mo,91.20555555555556,-3.794444444444437,2,1,1,0,23.75,0,Credit card (automatic) | Month-to-month,0.31913181905488835
0887-HJGAR,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.7,45.7,1,0-6mo,45.7,0.0,0,1,1,0,22.85,1,Mailed check | Month-to-month,0.32649664757474545
8957-THMOA,Female,0,No,Yes,50,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),20.15,970.85,0,49-60mo,19.417,-0.732999999999997,0,0,0,0,20.15,0,Credit card (automatic) | Two year,0.030112486114665573
8197-BFWVU,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),93.25,6688.95,0,61mo+,92.90208333333334,-0.3479166666666629,6,1,0,0,11.65625,0,Bank transfer (automatic) | Two year,0.04720195755715395
4484-CGXFK,Female,0,No,No,3,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.3,196.15,1,0-6mo,65.38333333333334,10.083333333333343,1,1,1,1,18.433333333333334,1,Electronic check | Month-to-month,0.545237048618192
1837-YQUCE,Female,0,No,No,70,No,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),58.35,4214.25,0,61mo+,60.20357142857143,1.8535714285714278,5,1,0,0,9.725,0,Bank transfer (automatic) | Two year,0.03564890894615033
0835-JKADZ,Female,0,No,No,71,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,111.25,7984.15,0,61mo+,112.45281690140844,1.2028169014084398,5,1,0,1,15.892857142857142,0,Electronic check | Two year,0.10404939398549622
0031-PVLZI,Female,0,Yes,Yes,4,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.35,76.35,1,0-6mo,19.0875,-1.2625000000000028,0,0,1,0,20.35,0,Mailed check | Month-to-month,0.31573555733985165
5405-ZMYXQ,Female,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.6,548.9,0,7-12mo,68.6125,-5.987499999999997,0,1,1,0,37.3,0,Credit card (automatic) | Month-to-month,0.29779151516679164
3043-SUDUA,Female,0,No,No,32,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),19.9,601.55,0,25-48mo,18.7984375,-1.1015625,0,0,1,0,19.9,0,Bank transfer (automatic) | Month-to-month,0.32882984484282995
4123-FCVCB,Female,0,No,No,12,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,75.85,854.45,0,7-12mo,71.20416666666667,-4.645833333333329,3,1,0,0,15.169999999999998,0,Mailed check | One year,0.08788737075053436
8734-DKSTZ,Female,0,Yes,Yes,10,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,85.95,858.6,0,7-12mo,85.86,-0.09000000000000341,1,1,1,1,28.650000000000002,0,Electronic check | Month-to-month,0.546216898869445
7716-YTYHG,Female,0,Yes,Yes,48,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Mailed check,82.05,4029.95,1,25-48mo,83.95729166666666,1.9072916666666657,1,1,0,0,27.349999999999998,0,Mailed check | One year,0.0730418075718227
1447-PJGGA,Female,0,No,No,57,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,95.25,5464.65,1,49-60mo,95.87105263157895,0.621052631578948,3,1,0,1,19.05,0,Electronic check | Two year,0.10404939398549622
0570-BFQHT,Female,0,No,No,9,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,80.55,653.9,0,7-12mo,72.65555555555555,-7.894444444444446,2,1,1,1,20.1375,0,Electronic check | Month-to-month,0.5290717551395768
8802-UNOJF,Male,1,No,No,12,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,83.8,1029.75,1,7-12mo,85.8125,2.012500000000003,3,1,1,0,16.759999999999998,0,Mailed check | Month-to-month,0.31510841659791056
3165-HDOEW,Male,0,Yes,Yes,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.85,45.85,1,0-6mo,45.85,0.0,0,1,1,0,22.925,1,Mailed check | Month-to-month,0.30736638261654076
6633-SYEUS,Female,0,No,No,23,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),83.2,2032.3,0,13-24mo,88.36086956521739,5.160869565217382,3,1,1,0,16.64,0,Bank transfer (automatic) | Month-to-month,0.3239220770495539
3262-EIDHV,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),84.7,5893.9,0,61mo+,81.85972222222222,-2.8402777777777857,5,1,0,0,12.1,0,Credit card (automatic) | Two year,0.025606186011606306
6128-CZOMY,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.65,45.65,1,0-6mo,45.65,0.0,0,1,1,1,22.825,1,Electronic check | Month-to-month,0.5290717551395768
1850-AKQEP,Male,0,No,Yes,8,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.35,178.7,0,7-12mo,22.3375,1.9874999999999972,0,0,1,0,20.35,0,Mailed check | Month-to-month,0.3139376617544882
0030-FNXPP,Female,0,No,No,3,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.85,57.2,0,0-6mo,19.066666666666666,-0.783333333333335,0,0,1,0,19.85,1,Mailed check | Month-to-month,0.3139376617544882
8969-PRHFK,Male,0,No,No,18,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.65,411.25,0,13-24mo,22.84722222222222,3.197222222222223,0,0,0,0,19.65,0,Mailed check | One year,0.08788737075053436
5590-BYNII,Male,0,No,No,22,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.75,2095.0,1,13-24mo,95.22727272727273,-5.522727272727266,3,1,1,1,20.15,0,Electronic check | Month-to-month,0.5344521458698098
4609-KNNWG,Female,0,Yes,Yes,27,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.9,550.1,0,25-48mo,20.374074074074073,0.47407407407407476,0,0,0,0,19.9,0,Mailed check | Two year,0.0172993759344817
4803-AXVYP,Female,1,No,No,38,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,99.55,3734.25,1,25-48mo,98.26973684210526,-1.280263157894737,3,1,1,1,19.91,0,Electronic check | Month-to-month,0.5344521458698098
3580-HYCSP,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.3,7966.9,0,61mo+,110.65138888888889,0.3513888888888914,5,1,0,0,15.757142857142856,0,Bank transfer (automatic) | Two year,0.03796251846211289
7306-YDSOI,Male,0,Yes,Yes,69,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),59.75,4069.9,0,61mo+,58.984057971014494,-0.7659420289855063,3,1,0,0,11.95,0,Bank transfer (automatic) | Two year,0.03796251846211289
3088-LHEFH,Female,0,No,No,11,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.0,929.3,0,7-12mo,84.48181818181818,5.481818181818184,1,1,1,0,26.333333333333332,0,Bank transfer (automatic) | Month-to-month,0.32882984484282995
3190-FZATL,Male,0,No,Yes,14,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.95,268.4,0,13-24mo,19.17142857142857,-0.7785714285714285,0,0,1,0,19.95,0,Mailed check | Month-to-month,0.3139376617544882
9297-FVVDH,Female,0,Yes,Yes,57,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,84.5,4845.4,0,49-60mo,85.00701754385965,0.5070175438596465,5,1,0,1,12.071428571428571,0,Electronic check | Two year,0.09263940979457023
5627-TVBPP,Female,0,No,Yes,35,Yes,No,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic),20.1,644.5,0,25-48mo,18.414285714285715,-1.6857142857142868,0,0,0,0,20.1,0,Credit card (automatic) | One year,0.10096034896354385
3090-LETTY,Male,0,No,Yes,2,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),60.95,134.6,0,0-6mo,67.3,6.349999999999994,2,1,1,0,15.2375,1,Bank transfer (automatic) | Month-to-month,0.33828811004083686
8118-LSUEL,Male,1,No,No,23,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.4,2483.5,1,13-24mo,107.97826086956522,1.578260869565213,4,1,1,1,17.733333333333334,0,Electronic check | Month-to-month,0.545237048618192
2068-WWXQZ,Male,0,No,No,46,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),20.05,902.0,0,25-48mo,19.608695652173914,-0.44130434782608674,0,0,0,0,20.05,0,Bank transfer (automatic) | Two year,0.04720195755715395
2882-DDZPG,Female,0,No,No,12,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),19.45,227.45,0,7-12mo,18.954166666666666,-0.49583333333333357,0,0,1,0,19.45,0,Bank transfer (automatic) | Month-to-month,0.3239220770495539
5816-SCGFC,Female,1,No,No,7,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,51.3,419.35,0,7-12mo,59.90714285714286,8.607142857142861,1,1,1,0,17.099999999999998,0,Mailed check | Month-to-month,0.31573555733985165
3283-WCWXT,Male,0,Yes,Yes,6,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,25.4,153.3,0,0-6mo,25.55,0.15000000000000213,0,0,0,0,25.4,0,Mailed check | Two year,0.0172993759344817
3276-HDUEG,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,75.05,75.05,1,0-6mo,75.05,0.0,0,1,1,0,37.525,1,Mailed check | Month-to-month,0.32649664757474545
9488-FYQAU,Female,0,Yes,No,63,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.25,6841.4,0,61mo+,108.59365079365078,-0.6563492063492191,5,1,0,0,15.607142857142858,0,Bank transfer (automatic) | Two year,0.04720195755715395
7839-NUIAA,Female,0,Yes,Yes,61,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,59.8,3641.5,0,61mo+,59.69672131147541,-0.10327868852458977,2,1,1,1,14.95,0,Electronic check | Month-to-month,0.5454685719986728
4673-KKSLS,Female,0,No,No,31,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,87.6,2724.25,0,25-48mo,87.87903225806451,0.27903225806451815,3,1,1,1,17.52,0,Electronic check | Month-to-month,0.545237048618192
5998-VVEJY,Male,0,No,No,26,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,80.5,2088.8,1,25-48mo,80.33846153846154,-0.16153846153845564,1,1,1,1,26.833333333333332,0,Electronic check | Month-to-month,0.545237048618192
9342-VNIMQ,Male,0,No,No,33,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),54.65,1665.2,0,25-48mo,50.46060606060606,-4.189393939393938,1,1,1,0,18.216666666666665,0,Bank transfer (automatic) | Month-to-month,0.32653180742734916
5360-XGYAZ,Male,0,Yes,Yes,72,No,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),65.65,4664.5,0,61mo+,64.78472222222223,-0.8652777777777771,6,1,0,0,9.37857142857143,0,Bank transfer (automatic) | Two year,0.05138714084400985
7576-ASEJU,Female,0,Yes,Yes,41,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),74.7,3187.65,0,25-48mo,77.74756097560976,3.0475609756097555,4,1,0,0,12.450000000000001,0,Credit card (automatic) | One year,0.1172353041717614
7711-YIJWC,Male,0,Yes,Yes,61,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),84.9,5264.5,0,61mo+,86.30327868852459,1.4032786885245798,6,1,0,0,10.6125,0,Bank transfer (automatic) | One year,0.09908376255158206
6508-NJYRO,Male,0,Yes,No,15,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,18.8,294.95,0,13-24mo,19.663333333333334,0.8633333333333333,0,0,0,0,18.8,0,Mailed check | One year,0.07349076115669285
1925-LFCZZ,Male,1,No,No,55,No,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),50.05,2743.45,0,49-60mo,49.880909090909086,-0.16909090909091162,3,1,0,0,12.5125,0,Bank transfer (automatic) | One year,0.0973396383801464
4566-GOLUK,Male,0,Yes,Yes,47,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),107.35,5118.95,1,25-48mo,108.91382978723404,1.5638297872340416,4,1,1,0,17.891666666666666,0,Bank transfer (automatic) | Month-to-month,0.33828811004083686
0406-BPDVR,Female,1,Yes,No,54,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),101.5,5373.1,1,49-60mo,99.50185185185185,-1.9981481481481467,3,1,0,0,20.3,0,Credit card (automatic) | One year,0.11493617103246348
2676-ISHSF,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.3,20.3,0,0-6mo,20.3,0.0,0,0,1,0,20.3,1,Mailed check | Month-to-month,0.31510841659791056
5630-IXDXV,Female,0,No,No,47,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.35,4849.1,0,25-48mo,103.17234042553193,-3.1776595744680662,4,1,1,1,17.724999999999998,0,Electronic check | Month-to-month,0.5344521458698098
8894-JVDCV,Female,0,No,No,62,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),115.05,7133.45,0,61mo+,115.05564516129031,0.005645161290317446,6,1,0,0,14.38125,0,Credit card (automatic) | One year,0.10096034896354385
6980-CDGFC,Female,0,Yes,No,67,Yes,No,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),20.85,1327.4,0,61mo+,19.811940298507466,-1.0380597014925357,0,0,0,0,20.85,0,Bank transfer (automatic) | One year,0.1002012485953969
7349-ALMUX,Male,0,No,No,37,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),65.6,2313.8,0,25-48mo,62.53513513513514,-3.0648648648648518,4,1,0,0,10.933333333333332,0,Bank transfer (automatic) | Two year,0.04720195755715395
3055-OYMSE,Female,1,No,No,53,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.8,4003.85,0,49-60mo,75.5443396226415,1.7443396226415047,1,1,1,0,24.599999999999998,0,Credit card (automatic) | Month-to-month,0.32676059419152825
6418-PIQSP,Female,0,Yes,No,62,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,81.0,4985.9,0,61mo+,80.41774193548386,-0.5822580645161395,5,1,0,0,11.571428571428571,0,Mailed check | Two year,0.018393407614132714
8317-BVKSO,Male,0,No,No,14,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,20.05,299.3,0,13-24mo,21.37857142857143,1.3285714285714292,0,0,1,1,20.05,0,Electronic check | Month-to-month,0.545237048618192
7623-HKYRK,Male,0,No,Yes,6,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.7,111.65,0,0-6mo,18.608333333333334,-1.091666666666665,0,0,1,0,19.7,0,Mailed check | Month-to-month,0.32649664757474545
9323-HGFWY,Female,0,Yes,No,27,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),101.9,2681.15,0,25-48mo,99.30185185185185,-2.598148148148155,4,1,0,0,16.983333333333334,0,Credit card (automatic) | One year,0.10096034896354385
